date,sampling station,sampling depth,sampling method,PSP,DSP,DSP_like,ASP,Dinophysis caudata,Dinophysis fortii,Phalacroma rotundatum,Dinophysis sacculus,Dinophysis tripos,lipophylic_toxins
2014-09-17,24,integrated,hose sampler,20.0,120.0,30.0,46250.0,10.0,60.0,0.0,0.0,40.0,neg
2014-09-17,35,integrated,hose sampler,90.0,80.0,250.0,50933.0,20.0,40.0,10.0,0.0,10.0,neg
2014-09-17,0DB2,integrated,hose sampler,100.0,60.0,590.0,37067.0,0.0,40.0,10.0,10.0,0.0,neg
2014-09-23,0DB2,integrated,hose sampler,20.0,50.0,10.0,43067.0,10.0,0.0,20.0,0.0,0.0,neg
2014-09-23,24,integrated,hose sampler,20.0,60.0,0.0,42267.0,20.0,10.0,20.0,0.0,0.0,neg
2014-09-23,35,integrated,hose sampler,30.0,20.0,40.0,37600.0,10.0,0.0,0.0,0.0,10.0,neg
2014-09-30,0DB2,integrated,hose sampler,40.0,100.0,0.0,298800.0,10.0,20.0,30.0,0.0,10.0,neg
2014-09-30,35,integrated,hose sampler,30.0,60.0,0.0,57600.0,0.0,10.0,0.0,0.0,0.0,neg
2014-09-30,24,integrated,hose sampler,0.0,120.0,0.0,39600.0,10.0,0.0,0.0,10.0,50.0,neg
2014-10-07,35,integrated,hose sampler,10.0,30.0,0.0,29400.0,0.0,0.0,20.0,10.0,0.0,neg
2014-10-07,24,integrated,hose sampler,0.0,10.0,0.0,33500.0,0.0,0.0,0.0,10.0,0.0,neg
2014-10-07,0DB2,integrated,hose sampler,20.0,40.0,0.0,86800.0,0.0,0.0,10.0,0.0,20.0,neg
2014-10-23,0DB2,integrated,hose sampler,10.0,170.0,0.0,300.0,50.0,10.0,70.0,10.0,10.0,neg
2014-10-23,35,integrated,hose sampler,0.0,40.0,0.0,3625.0,0.0,10.0,20.0,0.0,10.0,neg
2014-10-23,24,integrated,hose sampler,0.0,200.0,0.0,2375.0,100.0,40.0,40.0,0.0,10.0,neg
2014-10-30,0DB2,integrated,hose sampler,10.0,110.0,0.0,24400.0,20.0,20.0,20.0,0.0,40.0,neg
2014-10-30,24,integrated,hose sampler,0.0,30.0,20.0,9400.0,0.0,10.0,10.0,0.0,0.0,neg
2014-10-30,35,integrated,hose sampler,10.0,80.0,0.0,31700.0,0.0,20.0,50.0,0.0,0.0,neg
2014-11-13,35,integrated,hose sampler,0.0,10.0,0.0,13900.0,0.0,0.0,10.0,0.0,0.0,neg
2014-11-13,24,integrated,hose sampler,30.0,20.0,10.0,18300.0,0.0,0.0,20.0,0.0,0.0,neg
2014-11-13,0DB2,integrated,hose sampler,10.0,50.0,0.0,13000.0,0.0,0.0,30.0,0.0,0.0,neg
2014-11-27,24,integrated,hose sampler,10.0,70.0,0.0,2500.0,50.0,0.0,20.0,0.0,0.0,?
2014-11-27,0DB2,integrated,hose sampler,0.0,70.0,0.0,1500.0,10.0,10.0,10.0,0.0,20.0,?
2014-11-27,35,integrated,hose sampler,0.0,70.0,0.0,2000.0,0.0,10.0,30.0,10.0,0.0,neg
2014-12-11,24,integrated,hose sampler,0.0,10.0,0.0,4500.0,0.0,0.0,10.0,0.0,0.0,neg
2014-12-11,0DB2,integrated,hose sampler,0.0,10.0,0.0,2250.0,0.0,0.0,10.0,0.0,0.0,neg
2014-12-11,35,integrated,hose sampler,0.0,10.0,0.0,22500.0,0.0,0.0,0.0,0.0,0.0,neg
2015-01-14,0DB2,integrated,hose sampler,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?
2015-01-14,35,integrated,hose sampler,20.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,?
2015-01-14,24,integrated,hose sampler,0.0,10.0,0.0,1000.0,0.0,0.0,10.0,0.0,0.0,?
2015-02-19,0DB2,integrated,hose sampler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?
2015-02-19,35,integrated,hose sampler,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?
2015-02-19,24,integrated,hose sampler,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,?
2015-03-18,0DB2,integrated,hose sampler,0.0,20.0,0.0,500.0,0.0,0.0,20.0,0.0,0.0,neg
2015-03-18,24,integrated,hose sampler,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,neg
2015-03-18,35,integrated,hose sampler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neg
2015-04-02,24,integrated,hose sampler,20.0,20.0,30.0,0.0,0.0,0.0,10.0,10.0,0.0,neg
2015-04-02,0DB2,integrated,hose sampler,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,neg
2015-04-02,35,integrated,hose sampler,0.0,10.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,neg
2015-04-15,0DB2,integrated,hose sampler,150.0,40.0,20.0,1750.0,0.0,0.0,30.0,0.0,0.0,neg
2015-04-15,35,integrated,hose sampler,80.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,neg
2015-04-15,24,integrated,hose sampler,220.0,10.0,20.0,375.0,0.0,0.0,10.0,0.0,0.0,neg
2015-04-29,0DB2,integrated,hose sampler,290.0,0.0,10.0,1800.0,0.0,0.0,0.0,0.0,0.0,neg
2015-04-29,35,integrated,hose sampler,470.0,50.0,60.0,600.0,0.0,0.0,20.0,30.0,0.0,neg
2015-04-29,24,integrated,hose sampler,1520.0,80.0,140.0,900.0,10.0,0.0,10.0,40.0,0.0,neg
2015-05-13,0DB2,integrated,hose sampler,330.0,90.0,50.0,750.0,0.0,0.0,10.0,80.0,0.0,neg
2015-05-13,24,integrated,hose sampler,260.0,90.0,80.0,300.0,0.0,0.0,0.0,80.0,0.0,neg
2015-05-13,35,integrated,hose sampler,210.0,60.0,100.0,800.0,0.0,0.0,10.0,50.0,0.0,neg
2015-05-26,0DB2,integrated,hose sampler,320.0,110.0,100.0,600.0,0.0,0.0,10.0,90.0,0.0,neg
2015-05-26,35,integrated,hose sampler,220.0,30.0,20.0,250.0,0.0,0.0,0.0,30.0,0.0,neg
2015-05-26,24,integrated,hose sampler,360.0,40.0,30.0,0.0,0.0,0.0,0.0,40.0,0.0,neg
2015-06-08,0DB2,integrated,hose sampler,370.0,40.0,90.0,300.0,0.0,0.0,10.0,30.0,0.0,neg
2015-06-08,35,integrated,hose sampler,60.0,100.0,400.0,400.0,0.0,0.0,0.0,100.0,0.0,neg
2015-06-08,24,integrated,hose sampler,10.0,30.0,10.0,700.0,0.0,0.0,10.0,20.0,0.0,neg
2015-06-22,24,integrated,hose sampler,20.0,110.0,30.0,1800.0,0.0,0.0,0.0,110.0,0.0,neg
2015-06-22,0DB2,integrated,hose sampler,100.0,50.0,30.0,1100.0,0.0,0.0,0.0,50.0,0.0,neg
2015-06-22,35,integrated,hose sampler,60.0,70.0,290.0,1100.0,10.0,0.0,0.0,60.0,0.0,neg
2015-07-01,0DB2,integrated,hose sampler,20.0,20.0,10.0,1600.0,0.0,0.0,0.0,20.0,0.0,neg
2015-07-01,35,integrated,hose sampler,10.0,40.0,40.0,1400.0,10.0,0.0,20.0,10.0,0.0,neg
2015-07-01,24,integrated,hose sampler,10.0,10.0,0.0,1500.0,0.0,0.0,0.0,10.0,0.0,neg
2015-07-15,35,integrated,hose sampler,10.0,160.0,0.0,32200.0,20.0,0.0,10.0,120.0,0.0,neg
2015-07-15,24,integrated,hose sampler,60.0,90.0,120.0,38200.0,10.0,0.0,10.0,70.0,0.0,neg
2015-07-15,0DB2,integrated,hose sampler,20.0,70.0,30.0,22000.0,40.0,0.0,20.0,10.0,0.0,neg
2015-07-27,24,integrated,hose sampler,0.0,100.0,0.0,25250.0,0.0,20.0,20.0,60.0,0.0,neg
2015-07-27,35,integrated,hose sampler,30.0,70.0,60.0,33333.0,10.0,0.0,40.0,0.0,0.0,neg
2015-07-27,0DB2,integrated,hose sampler,30.0,60.0,30.0,53231.0,0.0,20.0,20.0,10.0,0.0,neg
2015-08-04,24,integrated,hose sampler,0.0,50.0,10.0,30400.0,0.0,0.0,40.0,10.0,0.0,neg
2015-08-04,35,integrated,hose sampler,0.0,40.0,0.0,2600.0,10.0,0.0,10.0,20.0,0.0,neg
2015-08-04,0DB2,integrated,hose sampler,0.0,10.0,30.0,11200.0,0.0,0.0,10.0,0.0,0.0,neg
2015-08-20,0DB2,integrated,hose sampler,60.0,50.0,890.0,2600.0,0.0,20.0,10.0,0.0,0.0,neg
2015-08-20,24,integrated,hose sampler,0.0,40.0,0.0,600.0,0.0,10.0,30.0,0.0,0.0,neg
2015-08-20,35,integrated,hose sampler,0.0,10.0,0.0,700.0,0.0,0.0,10.0,0.0,0.0,neg
2015-09-01,24,integrated,hose sampler,20.0,50.0,40.0,2700.0,0.0,40.0,10.0,0.0,0.0,neg
2015-09-01,0DB2,integrated,hose sampler,490.0,70.0,340.0,4700.0,10.0,50.0,0.0,10.0,0.0,neg
2015-09-01,35,integrated,hose sampler,30.0,30.0,40.0,1300.0,0.0,10.0,10.0,10.0,0.0,neg
2015-10-05,0DB2,integrated,hose sampler,40.0,290.0,80.0,308000.0,0.0,250.0,20.0,0.0,0.0,neg
2015-10-05,35,integrated,hose sampler,0.0,80.0,0.0,738750.0,0.0,80.0,0.0,0.0,0.0,neg
2015-10-05,24,integrated,hose sampler,30.0,50.0,10.0,260000.0,20.0,0.0,10.0,20.0,0.0,neg
2015-10-20,0DB2,integrated,hose sampler,0.0,170.0,0.0,93500.0,40.0,120.0,10.0,0.0,0.0,neg
2015-10-20,35,integrated,hose sampler,30.0,320.0,120.0,435000.0,10.0,250.0,50.0,0.0,0.0,poz
2015-10-20,24,integrated,hose sampler,40.0,200.0,30.0,204571.0,40.0,160.0,0.0,0.0,0.0,poz
2015-10-27,24,integrated,hose sampler,10.0,280.0,0.0,169600.0,10.0,230.0,40.0,0.0,0.0,neg
2015-10-27,0DB2,integrated,hose sampler,10.0,340.0,0.0,56133.0,50.0,270.0,0.0,10.0,0.0,neg
2015-10-27,35,integrated,hose sampler,10.0,140.0,0.0,560000.0,0.0,90.0,20.0,30.0,0.0,neg
2015-11-04,35,integrated,hose sampler,10.0,170.0,0.0,378000.0,10.0,150.0,0.0,0.0,0.0,neg
2015-11-04,24,integrated,hose sampler,20.0,190.0,10.0,290000.0,50.0,110.0,10.0,10.0,0.0,neg
2015-11-04,0DB2,integrated,hose sampler,0.0,230.0,0.0,201200.0,80.0,140.0,10.0,0.0,0.0,neg
2015-11-17,35,integrated,hose sampler,80.0,580.0,0.0,180400.0,100.0,390.0,60.0,0.0,0.0,poz
2015-11-17,24,integrated,hose sampler,10.0,110.0,0.0,91800.0,0.0,70.0,20.0,0.0,0.0,poz
2015-11-17,0DB2,integrated,hose sampler,10.0,210.0,0.0,70400.0,30.0,150.0,10.0,0.0,0.0,poz
2015-11-25,35,integrated,hose sampler,50.0,220.0,0.0,4600.0,0.0,130.0,50.0,20.0,0.0,poz
2015-11-25,24,integrated,hose sampler,40.0,140.0,0.0,5200.0,40.0,80.0,20.0,0.0,0.0,poz
2015-11-25,0DB2,integrated,hose sampler,10.0,230.0,0.0,4300.0,20.0,190.0,0.0,20.0,0.0,poz
2015-12-04,35,integrated,hose sampler,100.0,80.0,0.0,3500.0,0.0,70.0,10.0,0.0,0.0,neg
2015-12-04,24,integrated,hose sampler,100.0,150.0,0.0,2500.0,20.0,90.0,10.0,0.0,10.0,neg
2015-12-04,0DB2,integrated,hose sampler,30.0,100.0,0.0,2300.0,0.0,80.0,10.0,0.0,0.0,neg
2015-12-15,35,integrated,hose sampler,90.0,130.0,0.0,400.0,0.0,80.0,10.0,10.0,0.0,neg
2015-12-15,24,integrated,hose sampler,190.0,170.0,0.0,800.0,0.0,110.0,10.0,20.0,20.0,neg
2015-12-15,0DB2,integrated,hose sampler,70.0,100.0,0.0,1200.0,0.0,80.0,0.0,0.0,0.0,?
2015-12-23,35,integrated,hose sampler,10.0,40.0,0.0,100.0,0.0,20.0,0.0,20.0,0.0,?
2015-12-23,24,integrated,hose sampler,20.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,?
2015-12-23,0DB2,integrated,hose sampler,90.0,60.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,?
2016-01-19,24,integrated,hose sampler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?
2016-01-19,0DB2,integrated,hose sampler,10.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,?
2016-01-19,35,integrated,hose sampler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?
2016-02-11,0DB2,integrated,hose sampler,30.0,0.0,0.0,4300.0,0.0,0.0,0.0,0.0,0.0,?
2016-02-11,24,integrated,hose sampler,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,?
2016-02-11,35,integrated,hose sampler,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,?
2016-03-21,35,integrated,hose sampler,10.0,10.0,10.0,1300.0,0.0,0.0,0.0,0.0,0.0,neg
2016-03-21,24,integrated,hose sampler,10.0,10.0,0.0,1200.0,0.0,0.0,10.0,0.0,0.0,neg
2016-03-21,0DB2,integrated,hose sampler,30.0,10.0,0.0,4100.0,0.0,0.0,10.0,0.0,0.0,neg
2016-04-20,35,integrated,hose sampler,10.0,50.0,30.0,600.0,0.0,0.0,0.0,50.0,0.0,neg
2016-04-20,24,integrated,hose sampler,170.0,10.0,30.0,2200.0,0.0,0.0,0.0,10.0,0.0,neg
2016-04-20,0DB2,integrated,hose sampler,150.0,10.0,60.0,7400.0,0.0,10.0,0.0,0.0,0.0,neg
2016-05-03,35,integrated,hose sampler,0.0,20.0,10.0,1300.0,0.0,0.0,10.0,10.0,0.0,neg
2016-05-03,24,integrated,hose sampler,0.0,10.0,0.0,1375.0,0.0,0.0,10.0,0.0,0.0,neg
2016-05-03,0DB2,integrated,hose sampler,50.0,50.0,10.0,175800.0,0.0,0.0,0.0,20.0,0.0,neg
2016-05-18,35,integrated,hose sampler,0.0,0.0,20.0,1400.0,0.0,0.0,0.0,0.0,0.0,neg
2016-05-18,0DB2,integrated,hose sampler,10.0,70.0,20.0,9250.0,0.0,0.0,20.0,20.0,0.0,neg
2016-05-18,24,integrated,hose sampler,20.0,20.0,80.0,625.0,0.0,0.0,10.0,10.0,0.0,neg
2016-05-27,0DB2,integrated,hose sampler,230.0,70.0,40.0,900.0,0.0,0.0,20.0,20.0,0.0,neg
2016-05-27,35,integrated,hose sampler,80.0,30.0,180.0,2900.0,0.0,0.0,10.0,10.0,0.0,neg
2016-05-27,24,integrated,hose sampler,230.0,90.0,90.0,900.0,0.0,0.0,0.0,40.0,0.0,neg
2016-06-22,0DB2,integrated,hose sampler,70.0,130.0,160.0,500.0,10.0,0.0,30.0,90.0,0.0,neg
2016-06-22,24,integrated,hose sampler,40.0,20.0,140.0,0.0,0.0,0.0,0.0,20.0,0.0,neg
2016-06-22,35,integrated,hose sampler,30.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,neg
2016-07-01,0DB2,integrated,hose sampler,70.0,60.0,140.0,1500.0,0.0,0.0,0.0,10.0,0.0,neg
2016-07-01,35,integrated,hose sampler,30.0,60.0,150.0,1100.0,0.0,0.0,10.0,20.0,0.0,neg
2016-07-01,24,integrated,hose sampler,90.0,60.0,60.0,600.0,0.0,0.0,10.0,20.0,0.0,neg
2016-07-13,0DB2,integrated,hose sampler,10.0,10.0,40.0,400.0,0.0,0.0,10.0,0.0,0.0,neg
2016-07-13,35,integrated,hose sampler,50.0,20.0,20.0,500.0,0.0,0.0,10.0,0.0,0.0,neg
2016-07-13,24,integrated,hose sampler,50.0,90.0,10.0,200.0,0.0,0.0,20.0,50.0,0.0,neg
2016-07-27,0DB2,integrated,hose sampler,10.0,80.0,90.0,250.0,50.0,0.0,10.0,20.0,0.0,neg
2016-07-27,24,integrated,hose sampler,0.0,40.0,10.0,0.0,0.0,0.0,0.0,40.0,0.0,neg
2016-07-27,35,integrated,hose sampler,0.0,20.0,50.0,500.0,20.0,0.0,0.0,0.0,0.0,neg
2016-08-17,0DB2,integrated,hose sampler,0.0,50.0,60.0,18600.0,0.0,0.0,20.0,30.0,0.0,neg
2016-08-17,35,integrated,hose sampler,0.0,40.0,60.0,32400.0,10.0,0.0,0.0,30.0,0.0,neg
2016-08-17,24,integrated,hose sampler,0.0,60.0,30.0,27800.0,10.0,0.0,40.0,10.0,0.0,neg
2016-08-31,24,integrated,hose sampler,30.0,570.0,10.0,70000.0,0.0,480.0,70.0,0.0,0.0,neg
2016-08-31,0DB2,integrated,hose sampler,80.0,1090.0,180.0,33600.0,60.0,950.0,40.0,0.0,0.0,neg
2016-08-31,35,integrated,hose sampler,10.0,180.0,0.0,77200.0,0.0,50.0,70.0,10.0,0.0,neg
2016-09-15,24,integrated,hose sampler,10.0,220.0,60.0,143400.0,30.0,130.0,40.0,0.0,0.0,neg
2016-09-15,0DB2,integrated,hose sampler,10.0,490.0,20.0,137600.0,40.0,370.0,30.0,0.0,40.0,neg
2016-09-15,35,integrated,hose sampler,50.0,60.0,20.0,147000.0,10.0,30.0,20.0,0.0,0.0,neg
2016-09-27,24,integrated,hose sampler,10.0,90.0,10.0,70600.0,0.0,40.0,30.0,0.0,10.0,neg
2016-09-27,35,integrated,hose sampler,20.0,50.0,10.0,108600.0,20.0,0.0,30.0,0.0,0.0,neg
2016-09-27,0DB2,integrated,hose sampler,20.0,30.0,0.0,403600.0,0.0,0.0,10.0,0.0,20.0,neg
2016-10-12,35,integrated,hose sampler,20.0,30.0,0.0,70600.0,0.0,0.0,10.0,0.0,0.0,neg
2016-10-12,0DB2,integrated,hose sampler,20.0,40.0,40.0,35600.0,0.0,0.0,40.0,0.0,0.0,neg
2016-10-12,24,integrated,hose sampler,10.0,110.0,10.0,29600.0,10.0,10.0,40.0,0.0,50.0,neg
2016-10-19,35,integrated,hose sampler,0.0,20.0,10.0,8300.0,0.0,0.0,10.0,0.0,10.0,neg
2016-10-19,0DB2,integrated,hose sampler,10.0,90.0,20.0,6900.0,10.0,10.0,50.0,0.0,20.0,neg
2016-10-19,24,integrated,hose sampler,10.0,50.0,20.0,7100.0,10.0,0.0,20.0,0.0,10.0,neg
2016-10-26,0DB2,integrated,hose sampler,0.0,20.0,10.0,73625.0,0.0,10.0,10.0,0.0,0.0,neg
2016-10-26,35,integrated,hose sampler,0.0,20.0,0.0,77000.0,0.0,20.0,0.0,0.0,0.0,neg
2016-10-26,24,integrated,hose sampler,0.0,20.0,0.0,52000.0,20.0,0.0,0.0,0.0,0.0,neg
2016-11-09,0DB2,integrated,hose sampler,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,neg
2016-11-09,35,integrated,hose sampler,0.0,30.0,0.0,6000.0,0.0,10.0,10.0,0.0,0.0,neg
2016-11-09,24,integrated,hose sampler,0.0,0.0,0.0,15150.0,0.0,0.0,0.0,0.0,0.0,neg
2016-11-18,35,integrated,hose sampler,10.0,40.0,0.0,2000.0,0.0,10.0,10.0,0.0,0.0,neg
2016-11-18,24,integrated,hose sampler,0.0,30.0,0.0,2300.0,0.0,0.0,20.0,0.0,0.0,neg
2016-11-18,0DB2,integrated,hose sampler,0.0,30.0,0.0,3800.0,10.0,0.0,10.0,0.0,0.0,neg
2016-11-30,24,integrated,hose sampler,30.0,60.0,0.0,1000.0,0.0,10.0,40.0,0.0,10.0,neg
2016-11-30,0DB2,integrated,hose sampler,30.0,20.0,0.0,400.0,0.0,0.0,10.0,0.0,10.0,neg
2016-11-30,35,integrated,hose sampler,0.0,10.0,0.0,390.0,0.0,0.0,0.0,0.0,10.0,neg
2016-12-14,35,integrated,hose sampler,10.0,10.0,0.0,200.0,0.0,0.0,10.0,0.0,0.0,neg
2016-12-14,24,integrated,hose sampler,0.0,20.0,0.0,310.0,0.0,0.0,10.0,0.0,0.0,neg
2016-12-14,0DB2,integrated,hose sampler,0.0,10.0,0.0,1300.0,0.0,0.0,10.0,0.0,0.0,neg
2017-01-23,0DB2,integrated,hose sampler,10.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,neg
2017-01-23,35,integrated,hose sampler,20.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,neg
2017-01-23,24,integrated,hose sampler,10.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,neg
2017-02-15,0DB2,integrated,hose sampler,20.0,20.0,10.0,4300.0,0.0,0.0,10.0,0.0,10.0,neg
2017-02-15,35,integrated,hose sampler,40.0,0.0,20.0,1700.0,0.0,0.0,0.0,0.0,0.0,neg
2017-02-15,24,integrated,hose sampler,50.0,10.0,0.0,4600.0,0.0,0.0,10.0,0.0,0.0,neg
2017-03-14,35,integrated,hose sampler,90.0,10.0,40.0,5500.0,0.0,0.0,0.0,0.0,10.0,neg
2017-03-14,24,integrated,hose sampler,80.0,20.0,10.0,1700.0,0.0,0.0,20.0,0.0,0.0,neg
2017-03-14,0DB2,integrated,hose sampler,150.0,30.0,10.0,2200.0,0.0,10.0,10.0,0.0,0.0,neg
2017-04-13,35,integrated,hose sampler,160.0,20.0,90.0,4100.0,0.0,0.0,10.0,10.0,0.0,neg
2017-04-13,0DB2,integrated,hose sampler,240.0,40.0,30.0,1200.0,10.0,0.0,30.0,0.0,0.0,neg
2017-04-13,24,integrated,hose sampler,200.0,10.0,10.0,1500.0,0.0,0.0,0.0,0.0,0.0,neg
2017-04-24,35,integrated,hose sampler,110.0,30.0,10.0,1100.0,0.0,0.0,0.0,10.0,0.0,neg
2017-04-24,0DB2,integrated,hose sampler,130.0,30.0,10.0,1600.0,0.0,0.0,30.0,0.0,0.0,neg
2017-04-24,24,integrated,hose sampler,80.0,50.0,30.0,2400.0,0.0,10.0,10.0,10.0,0.0,neg
2017-05-16,24,integrated,hose sampler,140.0,60.0,30.0,600.0,0.0,0.0,10.0,30.0,0.0,neg
2017-05-16,0DB2,integrated,hose sampler,410.0,50.0,20.0,500.0,0.0,10.0,10.0,20.0,0.0,neg
2017-05-16,35,integrated,hose sampler,90.0,0.0,20.0,700.0,0.0,0.0,0.0,0.0,0.0,neg
2017-05-31,35,integrated,hose sampler,80.0,50.0,60.0,1200.0,0.0,0.0,0.0,50.0,0.0,neg
2017-05-31,0DB2,integrated,hose sampler,110.0,150.0,20.0,1000.0,10.0,0.0,20.0,120.0,0.0,neg
2017-05-31,24,integrated,hose sampler,70.0,60.0,50.0,1300.0,0.0,0.0,20.0,10.0,10.0,neg
2017-06-12,35,integrated,hose sampler,0.0,110.0,60.0,4000.0,0.0,0.0,0.0,70.0,0.0,neg
2017-06-12,0DB2,integrated,hose sampler,150.0,220.0,50.0,3000.0,10.0,0.0,10.0,200.0,0.0,neg
2017-06-12,24,integrated,hose sampler,170.0,70.0,110.0,1000.0,0.0,0.0,0.0,50.0,0.0,neg
2017-06-28,35,integrated,hose sampler,40.0,70.0,30.0,400.0,0.0,0.0,10.0,30.0,0.0,neg
2017-06-28,0DB2,integrated,hose sampler,0.0,110.0,0.0,600.0,0.0,0.0,10.0,100.0,0.0,neg
2017-06-28,24,integrated,hose sampler,10.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,neg
2017-07-12,24,integrated,hose sampler,0.0,20.0,0.0,1500.0,0.0,0.0,20.0,0.0,0.0,neg
2017-07-12,0DB2,integrated,hose sampler,20.0,100.0,0.0,6500.0,0.0,10.0,10.0,30.0,0.0,neg
2017-07-12,35,integrated,hose sampler,10.0,70.0,0.0,700.0,20.0,0.0,10.0,30.0,0.0,neg
2017-07-25,24,integrated,hose sampler,10.0,110.0,0.0,3000.0,0.0,0.0,40.0,40.0,0.0,neg
2017-07-25,35,integrated,hose sampler,0.0,20.0,0.0,2300.0,0.0,0.0,0.0,20.0,0.0,neg
2017-07-25,0DB2,integrated,hose sampler,0.0,150.0,0.0,7900.0,30.0,10.0,50.0,50.0,0.0,neg
2017-08-16,24,integrated,hose sampler,0.0,100.0,0.0,1700.0,10.0,50.0,20.0,20.0,0.0,neg
2017-08-16,35,integrated,hose sampler,20.0,50.0,0.0,400.0,10.0,20.0,20.0,0.0,0.0,neg
2017-08-16,0DB2,integrated,hose sampler,20.0,250.0,0.0,1625.0,70.0,160.0,0.0,10.0,0.0,neg
2017-08-25,35,integrated,hose sampler,20.0,120.0,0.0,0.0,70.0,0.0,10.0,40.0,0.0,neg
2017-08-25,0DB2,integrated,hose sampler,0.0,160.0,0.0,0.0,20.0,80.0,10.0,20.0,0.0,neg
2017-08-25,24,integrated,hose sampler,0.0,90.0,0.0,1100.0,50.0,10.0,10.0,20.0,0.0,neg
2017-08-31,0DB2,integrated,hose sampler,0.0,200.0,0.0,300.0,70.0,90.0,20.0,20.0,0.0,neg
2017-08-31,24,integrated,hose sampler,0.0,50.0,0.0,800.0,10.0,0.0,0.0,30.0,0.0,neg
2017-08-31,35,integrated,hose sampler,0.0,50.0,10.0,0.0,0.0,0.0,20.0,30.0,0.0,neg
2017-09-13,35,integrated,hose sampler,0.0,30.0,0.0,62300.0,10.0,0.0,10.0,0.0,10.0,neg
2017-09-13,24,integrated,hose sampler,20.0,60.0,0.0,61300.0,0.0,50.0,10.0,0.0,0.0,neg
2017-09-13,0DB2,integrated,hose sampler,60.0,310.0,0.0,21400.0,30.0,250.0,0.0,0.0,0.0,neg
2017-09-22,0DB2,integrated,hose sampler,10.0,130.0,0.0,31600.0,10.0,110.0,10.0,0.0,0.0,poz
2017-09-22,35,integrated,hose sampler,0.0,10.0,0.0,5300.0,0.0,10.0,0.0,0.0,0.0,poz
2017-09-22,24,integrated,hose sampler,20.0,160.0,0.0,66000.0,0.0,120.0,10.0,0.0,30.0,poz
2017-10-02,0DB2,integrated,hose sampler,0.0,160.0,10.0,17600.0,0.0,70.0,0.0,0.0,90.0,poz
2017-10-02,35,integrated,hose sampler,10.0,220.0,10.0,2300.0,0.0,120.0,0.0,0.0,100.0,poz
2017-10-02,24,integrated,hose sampler,0.0,100.0,0.0,6800.0,0.0,60.0,10.0,0.0,20.0,poz
2017-10-16,35,integrated,hose sampler,0.0,20.0,10.0,5000.0,0.0,0.0,0.0,0.0,10.0,neg
2017-10-16,24,integrated,hose sampler,30.0,40.0,0.0,4100.0,0.0,30.0,0.0,0.0,0.0,neg
2017-10-16,0DB2,integrated,hose sampler,0.0,60.0,10.0,4400.0,0.0,30.0,10.0,0.0,20.0,neg
2017-10-27,24,integrated,hose sampler,0.0,0.0,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,neg
2017-10-27,0DB2,integrated,hose sampler,0.0,90.0,0.0,9000.0,0.0,20.0,40.0,0.0,30.0,neg
2017-10-27,35,integrated,hose sampler,0.0,20.0,0.0,2750.0,0.0,10.0,10.0,0.0,0.0,neg
2017-11-20,24,integrated,hose sampler,0.0,20.0,20.0,4300.0,0.0,0.0,0.0,0.0,20.0,neg
2017-11-20,0DB2,integrated,hose sampler,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,neg
2017-11-20,35,integrated,hose sampler,0.0,0.0,0.0,5100.0,0.0,0.0,0.0,0.0,0.0,neg
2017-12-04,24,integrated,hose sampler,20.0,40.0,20.0,1300.0,0.0,0.0,10.0,0.0,30.0,neg
2017-12-04,0DB2,integrated,hose sampler,0.0,50.0,0.0,300.0,0.0,0.0,0.0,0.0,50.0,neg
2017-12-04,35,integrated,hose sampler,0.0,20.0,10.0,1500.0,10.0,0.0,0.0,0.0,10.0,neg
2017-12-18,24,integrated,hose sampler,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,neg
2017-12-18,35,integrated,hose sampler,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,neg
