date;sampling station;sampling depth;sampling method;Alexandrium cf. minutum;Alexandrium spp.(400x);Alexandrium cf. concavum;Alexandrium cf. insuetum;Alexandrium pseudogonyaulax;Alexandrium cf. tamarense;Alexandrium spp.(200x);PSP;Dinophysis acuminata;Dinophysis acuta;Dinophysis cf. acutoides;Dinophysis caudata;Dinophysis fortii;Dinophysis hastata;Dinophysis nasuta;Dinophysis norvegica;Dinophysis ovum;Dinophysis cf. parva;Phalacroma parvulum;Dinophysis recurva/D.ovum;Phalacroma rotundatum;Dinophysis sacculus;Dinophysis similis;Dinophysis schuettii;Dinophysis spp.;Dinophysis sp. (mali);Dinophysis tripos;Phalacroma doryphorum;Phalacroma mitra;Phalacroma operculoides;Phalacroma rapa;Phalacroma sp. ;Prorocentrum lima;DSP;Lingulodinium polyedra;Protoceratium reticulatum;DSP_like;Gonyaulax fragilis;Pseudo-nitzschia cf. calliantha;Pseudo-nitzschia sp.;Pseudo-nitzschia cf. fraudulenta;Pseudo-nitzschia cf. pungens;Pseudo-nitzschia seriata gr.;Pseudo-nitzschia multistriata;Pseudo-nitzschia cf. galaxiae;Pseudo-nitzschia delicatissima gr.;ASP;Karenia papilionacea;cf. Karenia
2011-10-12;0024;integrated;hose sampler;0;0;0;0;0;0;30;30;0;0;;40;60;0;;0;0;0;0;0;30;0;0;;0;0;0;;0;0;;;0;130;0;0;0;0;19066,7;266,7;0;0;;;;;19333;NA;NA
2011-10-12;0035;integrated;hose sampler;0;0;0;0;0;0;10;10;0;0;;20;0;0;;0;0;0;0;0;10;0;0;;0;0;0;;0;0;;;0;30;20;0;20;0;49600;1066,7;0;0;;;;;50667;NA;NA
2011-10-12;0DB2;integrated;hose sampler;0;0;0;0;0;0;80;80;0;0;;20;30;0;;0;0;0;0;0;0;0;10;;0;0;0;;0;0;;;0;60;0;0;0;0;8933,3;133,3;0;0;;;;;9067;NA;NA
2011-10-28;0024;integrated;hose sampler;0;0;0;0;20;0;0;20;0;0;;20;50;0;;0;10;0;0;0;20;0;0;;0;30;70;;0;0;;;0;200;0;0;0;0;440000;0;0;0;;;;;440000;NA;NA
2011-10-28;0035;integrated;hose sampler;10;0;0;0;40;0;0;50;0;0;;40;100;0;;0;40;0;0;0;120;0;0;;10;20;90;;0;0;;;0;420;0;0;0;0;386666,7;61333,3;0;0;;;;;448000;NA;NA
2011-10-28;0DB2;integrated;hose sampler;125;0;0;0;10;0;0;135;0;0;;0;40;0;;0;0;0;0;0;20;0;0;;0;0;90;;0;0;;;0;150;0;0;0;0;478000;0;0;0;;;;;478000;NA;NA
2011-11-15;0024;integrated;hose sampler;0;0;0;0;0;0;20;20;0;0;;0;40;0;;0;20;0;0;0;20;0;0;;10;0;60;;0;0;;;0;150;0;0;0;0;310400;0;0;0;;;;;310400;NA;NA
2011-11-15;0035;integrated;hose sampler;10;0;0;10;0;0;60;80;0;0;;0;10;0;;0;10;0;0;0;10;0;0;;0;40;50;;0;0;;;0;120;0;0;0;0;270400;0;0;0;;;;;270400;NA;NA
2011-11-15;0DB2;integrated;hose sampler;0;0;0;0;0;0;70;70;0;0;;0;0;0;;0;10;0;0;0;10;0;0;;0;10;30;;0;0;;;0;60;0;0;0;0;238400;0;0;0;;;;;238400;NA;NA
2011-11-30;0024;integrated;hose sampler;0;0;0;0;0;0;30;30;0;0;;0;0;0;;0;0;0;0;0;10;0;0;;0;0;30;;0;0;;;0;40;0;0;0;0;264000;0;0;0;;;;;264000;NA;NA
2011-11-30;0035;integrated;hose sampler;0;0;0;0;20;0;10;30;0;0;;0;10;0;;0;0;0;0;0;20;0;0;;10;40;40;;0;0;;;0;120;0;0;0;0;338000;0;0;0;;;;;338000;NA;NA
2011-11-30;0DB2;integrated;hose sampler;0;0;0;0;0;0;60;60;0;0;;30;20;0;;0;0;0;0;0;30;0;0;;10;40;60;;0;0;;;0;190;0;0;0;0;295200;0;0;0;;;;;295200;NA;NA
2011-12-14;0024;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0;0;10;0;0;;0;0;40;;0;0;;;0;50;0;0;0;0;13000;0;0;0;;;;;13000;NA;NA
2011-12-14;0035;integrated;hose sampler;10;0;0;0;0;0;0;10;0;0;;0;0;0;;0;0;0;0;0;20;0;0;;0;0;40;;0;0;;;0;60;0;0;0;0;16625;0;0;0;;;;;16625;NA;NA
2011-12-14;0DB2;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0;0;10;0;0;;0;0;40;;0;0;;;0;50;0;0;0;0;10875;0;0;0;;;;;10875;NA;NA
2012-01-18;0024;integrated;hose sampler;10;0;0;10;0;0;0;20;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;0;0;0;533,3;0;0;0;;;;;533;NA;NA
2012-01-18;0035;integrated;hose sampler;0;0;0;0;0;0;20;20;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;10;;0;0;;;0;10;0;0;0;0;1466,7;0;0;0;;;;;1467;NA;NA
2012-01-18;0DB2;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;20;0;0;;0;0;0;;0;0;;;0;20;0;0;0;0;133,3;0;0;0;;;;;133;NA;NA
2012-02-15;0024;integrated;hose sampler;0;0;0;0;0;0;10;10;0;0;0;0;0;0;;0;0;0;0;0;10;0;0;;0;0;0;;0;0;;;0;10;0;0;0;0;1066,7;0;0;0;;;;;1067;NA;NA
2012-02-15;0035;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;0;0;0;3333,3;0;0;0;;;;;3333;NA;NA
2012-02-15;0DB2;integrated;hose sampler;0;0;0;0;40;0;0;40;0;0;0;0;0;0;;0;0;0;0;0;10;0;0;;0;0;10;;0;0;;;0;20;0;0;0;0;4000;800;0;0;;;;;4800;NA;NA
2012-03-14;0024;integrated;hose sampler;0;0;0;0;0;0;20;20;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;0;0;0;171200;800;0;0;;;;;172000;NA;NA
2012-03-14;0035;integrated;hose sampler;10;0;0;0;0;0;40;50;0;0;0;0;0;0;;0;0;0;0;0;10;0;0;;0;0;0;;0;0;;;0;10;0;0;0;0;736000;666,7;0;0;;;;;736667;NA;NA
2012-03-14;0DB2;integrated;hose sampler;0;0;0;0;0;0;20;20;0;0;0;0;0;0;;0;0;0;0;0;10;0;0;;0;0;0;;0;0;;;0;10;0;0;0;0;467600;4000;0;0;;;;;471600;NA;NA
2012-04-11;0024;integrated;hose sampler;10;0;0;0;0;0;0;10;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;0;0;0;1200;0;0;0;;;;;1200;NA;NA
2012-04-11;0035;integrated;hose sampler;20;0;0;0;0;0;20;40;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;0;0;0;400;0;0;0;;;;;400;NA;NA
2012-04-11;0DB2;integrated;hose sampler;0;0;0;20;0;0;0;20;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;0;0;0;666,7;0;0;0;;;;;667;NA;NA
2012-04-26;0024;integrated;hose sampler;20;0;0;40;0;0;30;90;0;0;0;10;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;10;0;0;0;0;0;0;0;0;;;;;0;NA;NA
2012-04-26;0035;integrated;hose sampler;40;0;0;0;0;0;0;40;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;0;0;0;1200;0;0;0;;;;;1200;NA;NA
2012-04-26;0DB2;integrated;hose sampler;20;0;0;90;0;0;10;120;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;10;0;10;0;266,7;0;0;0;;;;;267;NA;NA
2012-05-15;0024;integrated;hose sampler;30;0;0;220;0;0;10;260;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;0;0;0;533,3;0;0;0;;;;;533;NA;NA
2012-05-15;0035;integrated;hose sampler;10;0;0;0;0;0;10;20;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;0;0;0;666,7;0;0;0;;;;;667;NA;NA
2012-05-15;0DB2;integrated;hose sampler;10;0;0;170;0;0;30;210;0;0;0;0;0;0;;0;0;0;0;0;10;0;0;;0;0;0;;0;0;;;0;10;0;0;0;0;1200;0;0;0;;;;;1200;NA;NA
2012-05-30;0024;integrated;hose sampler;40;0;0;40;10;0;100;190;0;0;0;0;0;0;;0;0;0;0;0;0;10;0;;0;0;0;;0;0;;;0;10;0;0;0;0;0;0;0;0;;;;;0;NA;NA
2012-05-30;0035;integrated;hose sampler;0;0;0;0;0;0;20;20;0;0;0;0;0;0;;0;0;0;0;0;10;0;0;;0;0;0;;0;0;;;0;10;0;0;0;0;0;0;0;0;;;;;0;NA;NA
2012-05-30;0DB2;integrated;hose sampler;0;0;0;0;0;0;20;20;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;0;0;0;250;0;0;0;;;;;250;NA;NA
2012-06-14;0024;integrated;hose sampler;60;0;0;0;70;0;10;140;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;10;0;10;0;0;0;0;0;;;;;0;NA;NA
2012-06-14;0035;integrated;hose sampler;10;0;0;0;0;0;20;30;0;0;0;10;0;0;;0;0;0;0;0;10;10;0;;0;0;0;;0;0;;;0;30;0;0;0;0;0;0;0;0;;;;;0;NA;NA
2012-06-14;0DB2;integrated;hose sampler;20;0;0;0;70;0;10;100;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;10;0;10;0;0;0;0;0;;;;;0;NA;NA
2012-06-27;0024;integrated;hose sampler;10;0;0;0;0;0;30;40;0;0;0;0;0;0;;0;0;0;0;0;10;0;20;;0;0;0;;0;0;;;0;30;0;0;0;0;0;0;0;0;;;;;0;NA;NA
2012-06-27;0035;integrated;hose sampler;10;0;0;0;20;0;50;80;0;0;0;0;0;0;;0;0;0;0;0;20;10;0;;0;0;0;;0;0;;;0;30;180;10;190;0;0;0;0;0;;;;;0;NA;NA
2012-06-27;0DB2;integrated;hose sampler;30;0;0;0;90;0;20;140;0;0;0;20;0;0;;0;0;0;0;0;20;0;0;;20;0;0;;0;0;;;0;60;10;0;10;0;0;0;0;0;;;;;0;NA;NA
2012-07-04;0024;integrated;hose sampler;0;0;0;0;0;0;10;10;0;0;0;0;0;0;;0;0;0;0;0;0;460;0;;0;0;0;;0;0;;;0;460;10;40;50;0;0;0;0;0;;;;;0;NA;NA
2012-07-04;0035;integrated;hose sampler;0;0;0;0;10;0;10;20;0;0;0;0;0;0;;0;0;0;0;0;0;320;0;;0;0;0;;0;0;;;0;320;110;90;200;0;533,3;0;0;0;;;;;533;NA;NA
2012-07-04;0DB2;integrated;hose sampler;0;0;0;0;10;0;0;10;0;0;0;60;0;0;;0;0;0;0;0;40;60;0;;0;0;0;;0;0;;;0;160;50;10;60;0;400;0;0;0;;;;;400;NA;NA
2012-07-18;0024;integrated;hose sampler;0;0;0;0;0;0;20;20;0;0;0;40;0;0;;0;0;0;0;0;50;30;0;;0;0;0;;0;0;;;0;120;0;20;20;0;533,3;0;0;0;;;;;533;NA;NA
2012-07-18;0035;integrated;hose sampler;0;0;0;0;0;0;10;10;0;0;0;0;0;0;;0;0;0;0;0;40;0;10;;0;0;0;;0;0;;;0;50;20;10;30;0;1466,7;0;0;0;;;;;1467;NA;NA
2012-07-18;0DB2;integrated;hose sampler;0;0;0;0;10;0;10;20;0;0;0;130;0;0;;0;0;0;0;0;70;10;0;;0;0;0;;0;0;;;0;210;20;40;60;0;1866,7;0;0;0;;;;;1867;NA;NA
2012-07-30;0024;integrated;hose sampler;10;0;0;0;0;0;0;10;0;0;0;60;0;0;;0;0;0;0;0;10;10;0;;0;0;0;;0;0;;;0;80;0;0;0;0;0;1466,7;0;0;;;;;1467;NA;NA
2012-07-30;0035;integrated;hose sampler;10;0;0;0;0;0;0;10;0;0;0;70;0;0;;0;0;0;0;0;10;10;0;;0;0;0;;0;0;;;0;90;10;10;20;0;0;3500;0;0;;;;;3500;NA;NA
2012-07-30;0DB2;integrated;hose sampler;110;0;0;0;0;0;10;120;0;0;0;50;0;0;;0;0;0;0;0;20;0;0;;0;10;0;;0;0;;;0;80;0;10;10;0;0;5500;0;0;;;;;5500;NA;NA
2012-08-07;0024;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;20;0;0;;0;0;0;0;0;10;0;0;;0;0;0;;0;0;;;0;30;0;10;10;0;1750;0;0;0;;;;;1750;NA;NA
2012-08-07;0035;integrated;hose sampler;135;0;0;0;0;0;0;135;0;0;0;10;0;0;;0;0;0;0;0;10;0;0;;0;0;0;;0;0;;;0;20;0;0;0;0;250;0;0;0;;;;;250;NA;NA
2012-08-07;0DB2;integrated;hose sampler;0;0;0;0;10;0;0;10;0;0;0;110;0;0;;0;0;0;0;0;10;0;0;;0;0;0;;0;0;;;0;120;0;0;0;0;3500;0;0;0;;;;;3500;NA;NA
2012-08-22;0024;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;20;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;20;10;0;10;0;1500;0;0;0;;;;;1500;NA;NA
2012-08-22;0035;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;0;0;0;5900;0;0;0;;;;;5900;NA;NA
2012-08-22;0DB2;integrated;hose sampler;10;0;0;0;0;0;0;10;0;0;0;20;0;0;;0;0;0;0;0;10;0;0;;0;0;0;;0;0;;;0;30;20;0;20;0;1300;0;0;0;;;;;1300;NA;NA
2012-08-29;0024;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;20;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;20;0;0;0;0;0;0;0;0;;;;;0;NA;NA
2012-08-29;0035;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;10;10;0;;0;0;0;0;0;40;0;0;;0;0;0;;0;0;;;0;60;40;0;40;0;0;0;0;0;;;;;0;NA;NA
2012-08-29;0DB2;integrated;hose sampler;0;0;0;0;0;0;20;20;0;0;10;30;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;40;0;0;0;0;800;0;0;0;;;;;800;NA;NA
2012-09-11;0024;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;0;0;0;0;0;0;0;;;;;0;NA;NA
2012-09-11;0035;integrated;hose sampler;0;0;0;0;0;0;10;10;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;0;0;0;0;400;0;0;;;;;400;NA;NA
2012-09-11;0DB2;integrated;hose sampler;20;0;0;0;0;0;0;20;0;0;0;0;0;0;;0;0;0;0;0;10;0;0;;0;0;0;;0;0;;;0;10;0;0;0;0;0;0;0;0;;;;;0;NA;NA
2012-09-21;0024;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;10;0;;0;0;0;0;0;10;0;0;;10;0;0;;0;0;;;0;30;0;0;0;0;8300;0;0;0;;;;;8300;NA;NA
2012-09-21;0035;integrated;hose sampler;10;0;0;10;0;0;0;20;0;0;0;0;20;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;20;30;0;30;0;41400;0;0;0;;;;;41400;NA;NA
2012-09-21;0DB2;integrated;hose sampler;10;0;0;0;0;0;30;40;0;0;0;0;10;0;;0;0;0;0;0;10;0;0;;20;0;0;;0;0;;;0;40;30;0;30;0;1100;0;0;0;;;;;1100;NA;NA
2012-10-02;0024;integrated;hose sampler;0;0;0;0;0;0;10;10;0;0;0;0;10;0;;0;0;0;0;0;30;0;0;;10;0;0;;0;0;;;0;50;50;20;70;0;3900;0;0;0;;;;;3900;NA;NA
2012-10-02;0035;integrated;hose sampler;30;0;0;0;0;0;10;40;0;0;0;0;10;0;;0;0;0;0;0;0;0;0;;10;0;0;;0;0;;;0;20;60;10;70;0;8000;0;0;0;;;;;8000;NA;NA
2012-10-02;0DB2;integrated;hose sampler;10;0;0;0;0;0;10;20;0;0;0;0;10;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;10;10;10;20;0;3500;0;0;0;;;;;3500;NA;NA
2012-10-10;0024;integrated;hose sampler;30;0;0;0;0;0;10;40;0;0;0;0;0;0;;0;0;0;10;0;50;0;0;;0;0;0;;0;0;;;0;60;10;10;20;0;87600;0;0;0;;;;;87600;NA;NA
2012-10-10;0035;integrated;hose sampler;10;0;0;0;0;0;0;10;0;0;0;10;0;0;;0;0;0;0;0;30;10;0;;0;0;0;;0;0;;;0;50;10;0;10;0;95400;0;0;0;;;;;95400;NA;NA
2012-10-10;0DB2;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;50;0;0;;0;0;0;;0;0;;;0;50;20;0;20;0;2800;0;0;0;;;;;2800;NA;NA
2012-10-24;0024;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;50;0;0;;0;0;0;0;0;40;0;0;;0;0;0;;0;0;;;0;90;10;0;10;0;222800;0;0;0;;;;;222800;NA;NA
2012-10-24;0035;integrated;hose sampler;100;0;0;0;0;0;0;100;0;0;0;0;10;0;;0;0;0;0;0;30;0;0;;0;10;0;;0;0;;;0;50;80;0;80;0;49400;3200;0;0;;;;;52600;NA;NA
2012-10-24;0DB2;integrated;hose sampler;10;0;0;0;0;0;0;10;0;0;0;10;50;0;;0;0;0;0;30;20;0;0;;0;0;10;;0;0;;;0;120;10;10;20;0;11400;0;0;0;;;;;11400;NA;NA
2012-11-06;0024;integrated;hose sampler;0;0;0;0;0;0;10;10;0;0;0;0;0;0;;0;10;0;0;0;0;0;0;;0;0;10;;0;0;;;0;20;0;0;0;0;12300;0;0;0;;;;;12300;NA;NA
2012-11-06;0035;integrated;hose sampler;0;0;0;0;0;0;10;10;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;10;0;20;;0;0;;;0;30;0;20;20;0;23400;0;0;0;;;;;23400;NA;NA
2012-11-06;0DB2;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;20;40;0;;0;30;0;0;0;0;0;0;;0;0;0;;0;0;;;0;90;0;0;0;0;8400;0;0;0;;;;;8400;NA;NA
2012-11-16;0024;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;10;0;;0;0;0;0;0;10;0;0;;0;0;10;;0;0;;;0;30;0;0;0;0;1300;0;0;0;;;;;1300;NA;NA
2012-11-16;0035;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;10;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;10;0;0;0;0;600;0;0;0;;;;;600;NA;NA
2012-11-16;0DB2;integrated;hose sampler;0;0;0;0;0;0;10;10;0;0;0;0;0;0;;0;10;0;0;0;0;0;0;;0;0;10;;0;0;;;0;20;0;20;20;0;1500;0;0;0;;;;;1500;NA;NA
2012-11-26;0024;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;10;0;;0;0;0;0;0;30;0;0;;0;0;0;;0;0;;;0;40;0;0;0;0;600;500;0;0;;;;;1100;NA;NA
2012-11-26;0035;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;10;0;0;;0;0;10;;0;0;;;0;20;0;0;0;0;0;0;0;0;;;;;0;NA;NA
2012-11-26;0DB2;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;10;;0;0;;;0;10;0;10;10;0;100;0;0;0;;;;;100;NA;NA
2012-12-13;0024;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;0;0;0;1000;0;0;0;;;;;1000;NA;NA
2012-12-13;0035;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;10;10;0;1200;1600;0;0;;;;;2800;NA;NA
2012-12-13;0DB2;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;10;0;0;;0;0;0;;0;0;;;0;10;0;0;0;0;0;600;0;0;;;;;600;NA;NA
2012-12-19;0024;integrated;hose sampler;110;0;0;0;0;0;0;110;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;10;;0;0;;;0;10;0;0;0;0;2000;0;0;0;;;;;2000;NA;NA
2012-12-19;0035;integrated;hose sampler;300;0;0;0;0;0;0;300;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;0;0;0;7800;0;0;0;;;;;7800;NA;NA
2012-12-19;0DB2;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;10;0;0;0;;10;0;0;;0;0;;;0;20;0;10;10;0;3400;0;0;0;;;;;3400;NA;NA
2013-01-21;0024;integrated;hose sampler;10;0;0;0;0;0;0;10;0;0;0;0;0;0;;0;0;0;0;0;10;0;0;;0;0;0;;0;0;;;0;10;0;0;0;0;0;0;0;0;;;;;0;NA;NA
2013-01-21;0035;integrated;hose sampler;10;0;0;0;0;0;0;10;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;0;0;0;100;100;0;0;;;;;200;NA;NA
2013-01-21;0DB2;integrated;hose sampler;10;0;0;0;0;0;0;10;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;10;10;0;0;0;0;0;;;;;0;NA;NA
2013-02-19;0024;integrated;hose sampler;0;0;0;0;0;0;10;10;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;0;0;0;0;0;0;0;;;;;0;NA;NA
2013-02-19;0035;integrated;hose sampler;0;0;10;0;0;0;30;40;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;0;0;0;0;500;0;0;;;;;500;NA;NA
2013-02-19;0DB2;integrated;hose sampler;0;0;0;0;0;0;50;50;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;0;0;0;400;0;0;0;;;;;400;NA;NA
2013-03-12;0024;integrated;hose sampler;0;0;0;0;0;0;30;30;0;0;0;0;0;0;;0;0;0;0;0;20;0;0;;0;0;0;;0;0;;;0;20;0;0;0;0;0;0;0;0;;;;;0;NA;NA
2013-03-12;0035;integrated;hose sampler;30;0;0;20;0;0;70;120;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;0;0;0;0;0;0;0;;;;;0;NA;NA
2013-03-12;0DB2;integrated;hose sampler;10;0;0;10;0;0;60;80;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;10;10;0;0;0;0;0;;;;;0;NA;NA
2013-04-04;0024;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;10;0;10;0;400;0;0;0;;;;;400;NA;NA
2013-04-04;0035;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;10;0;0;;0;0;;;0;10;0;0;0;0;625;0;0;0;;;;;625;NA;NA
2013-04-04;0DB2;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;0;0;0;1000;0;0;0;;;;;1000;NA;NA
2013-04-17;0024;integrated;hose sampler;150;0;0;30;10;0;10;200;0;0;0;0;0;0;;0;0;0;0;0;0;10;0;;0;0;0;;0;0;;;0;10;10;0;10;0;4600;0;0;0;;;;;4600;NA;NA
2013-04-17;0035;integrated;hose sampler;270;0;0;80;0;0;0;350;10;0;0;0;0;0;;0;0;0;0;0;0;30;0;;0;0;0;;0;0;;;0;40;0;30;30;0;9200;0;0;0;;;;;9200;NA;NA
2013-04-17;0DB2;integrated;hose sampler;60;0;0;10;0;0;0;70;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;0;0;0;5200;0;0;0;;;;;5200;NA;NA
2013-05-07;0024;integrated;hose sampler;310;0;0;0;0;0;0;310;0;0;0;0;0;0;;0;0;0;0;0;10;0;0;;0;0;0;;0;0;;;0;10;0;0;0;0;5800;0;0;0;;;;;5800;NA;NA
2013-05-07;0035;integrated;hose sampler;180;0;0;0;0;0;0;180;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;10;0;0;;0;0;;;0;10;0;0;0;0;7800;0;0;0;;;;;7800;NA;NA
2013-05-07;0DB2;integrated;hose sampler;200;0;0;0;0;0;0;200;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;0;0;0;8200;0;0;0;;;;;8200;NA;NA
2013-05-15;0024;integrated;hose sampler;600;0;0;0;0;0;0;600;0;0;0;0;0;0;;0;0;0;0;0;10;30;0;;30;0;0;;0;0;;;0;70;10;0;10;0;3200;0;0;0;;;;;3200;NA;NA
2013-05-15;0035;integrated;hose sampler;150;0;0;0;0;0;20;170;0;0;0;10;0;0;;0;0;0;0;0;20;10;0;;10;0;0;;0;0;;;0;50;0;0;0;0;3500;0;0;0;;;;;3500;NA;NA
2013-05-15;0DB2;integrated;hose sampler;170;0;0;0;10;0;0;180;0;0;0;0;0;0;;0;0;0;0;0;10;0;0;;20;0;0;;0;0;;;0;30;20;10;30;0;4000;0;0;0;;;;;4000;NA;NA
2013-05-21;0024;integrated;hose sampler;180;0;0;0;40;0;10;230;0;0;0;0;0;0;;0;0;0;0;0;30;20;0;;20;0;0;;0;0;;;0;70;0;0;0;0;2400;0;0;0;;;;;2400;NA;NA
2013-05-21;0035;integrated;hose sampler;90;0;0;0;10;0;10;110;0;0;0;0;0;0;;0;0;0;0;0;50;10;20;;30;0;0;;0;0;;;0;110;10;0;10;0;1600;0;0;0;;;;;1600;NA;NA
2013-05-21;0DB2;integrated;hose sampler;80;0;0;0;20;0;10;110;0;0;0;0;0;0;;0;0;0;0;0;30;40;10;;10;0;0;;0;0;;;0;90;20;0;20;0;2400;0;0;0;;;;;2400;NA;NA
2013-06-04;0024;integrated;hose sampler;60;0;0;0;30;0;40;130;0;0;0;0;0;0;;0;0;0;0;0;20;20;0;;20;0;0;;0;0;;;0;60;40;0;40;0;1900;800;0;0;;;;;2700;NA;NA
2013-06-04;0035;integrated;hose sampler;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;NA;NA;NA
2013-06-04;0DB2;integrated;hose sampler;0;0;0;0;80;0;20;100;0;0;0;10;0;0;;0;0;0;0;0;30;0;0;;10;0;0;;0;0;;;0;50;20;0;20;0;2700;1400;0;0;;;;;4100;NA;NA
