station id, station name, valid,povp. dnevna T [°C],povp. veter [m/s],povp. rel. vla. [%],povp. tlak [hPa],količina padavin [mm],trajanje sonca [h]
_1896,PORTOROŽ - LETALIŠČE,2015-11-26,7.8,4.3,51,1006,0,2.4
_1896,PORTOROŽ - LETALIŠČE,2015-11-27,7.6,5.4,47,1010,0,8.1
_1896,PORTOROŽ - LETALIŠČE,2015-11-28,4,3.1,75,1014,0,6.4
_1896,PORTOROŽ - LETALIŠČE,2015-11-29,4.5,2.5,82,1023,0,4.4
_1896,PORTOROŽ - LETALIŠČE,2015-11-30,6.9,2.4,82,1024,0,3.7
_1896,PORTOROŽ - LETALIŠČE,2015-12-01,7,1.2,92,1025,0,0
_1896,PORTOROŽ - LETALIŠČE,2015-12-02,9.5,2.3,89,1029,0,4.4
_1896,PORTOROŽ - LETALIŠČE,2015-12-03,9.7,1.4,91,1031,0,0
_1896,PORTOROŽ - LETALIŠČE,2015-12-04,8.8,1.5,87,1033,0,0
_1896,PORTOROŽ - LETALIŠČE,2015-12-05,8.4,2.2,84,1035,0,5.8
_1896,PORTOROŽ - LETALIŠČE,2015-12-06,8.6,0.7,93,1035,0,0
_1896,PORTOROŽ - LETALIŠČE,2015-12-07,7.6,1.6,88,1036,0,5.4
_1896,PORTOROŽ - LETALIŠČE,2015-12-08,8.2,1.6,91,1033,0,1.9
_1896,PORTOROŽ - LETALIŠČE,2015-12-09,5.8,2.4,90,1032,0,5.9
_1896,PORTOROŽ - LETALIŠČE,2015-12-10,5.6,2.8,67,1034,0,7.4
_1896,PORTOROŽ - LETALIŠČE,2015-12-11,3.1,3.3,76,1030,0,7.7
_1896,PORTOROŽ - LETALIŠČE,2015-12-12,4.4,2.9,88,1026,0,3.4
_1896,PORTOROŽ - LETALIŠČE,2015-12-13,6.6,1.8,89,1024,0,1.9
_1896,PORTOROŽ - LETALIŠČE,2015-12-14,7.7,1.3,91,1025,0,0
_1896,PORTOROŽ - LETALIŠČE,2015-12-15,6.8,1.9,90,1027,0,0.6
_1896,PORTOROŽ - LETALIŠČE,2015-12-16,4.9,3,88,1030,0,4
_1896,PORTOROŽ - LETALIŠČE,2015-12-17,5.6,2.5,90,1029,0,4
_1896,PORTOROŽ - LETALIŠČE,2015-12-18,5.2,2.8,94,1027,0,6.4
_1896,PORTOROŽ - LETALIŠČE,2015-12-19,4.6,2.8,90,1027,0,6.7
_1896,PORTOROŽ - LETALIŠČE,2015-12-20,6.8,2.6,91,1030,0,6.7
_1896,PORTOROŽ - LETALIŠČE,2015-12-21,9.9,1,94,1032,0,0
_1896,PORTOROŽ - LETALIŠČE,2015-12-22,8.8,0.8,94,1035,0,0
_1896,PORTOROŽ - LETALIŠČE,2015-12-23,8.9,0.5,94,1033,0,0
_1896,PORTOROŽ - LETALIŠČE,2015-12-24,9.1,0.1,93,1032,0,0
_1896,PORTOROŽ - LETALIŠČE,2015-12-25,8.3,1.9,92,1036,0,0
_1896,PORTOROŽ - LETALIŠČE,2015-12-26,7,1.2,95,1034,0,0
_1896,PORTOROŽ - LETALIŠČE,2015-12-27,5.6,1.3,96,1034,0,0
_1896,PORTOROŽ - LETALIŠČE,2015-12-28,4.9,0.8,98,1032,0,0
_1896,PORTOROŽ - LETALIŠČE,2015-12-29,4.6,1.2,97,1028,0,0
_1896,PORTOROŽ - LETALIŠČE,2015-12-30,3.6,3,67,1030,0,7.8
_1896,PORTOROŽ - LETALIŠČE,2015-12-31,1.3,2.8,57,1028,0,7.1
_1896,PORTOROŽ - LETALIŠČE,2016-01-01,1.9,3.2,72,1026,0,2.8
_1896,PORTOROŽ - LETALIŠČE,2016-01-02,4.6,1,94,1017,0,0
_1896,PORTOROŽ - LETALIŠČE,2016-01-03,1.8,4.5,66,1008,21.8,0
_1896,PORTOROŽ - LETALIŠČE,2016-01-04,4.4,2.3,95,998,1.1,0
_1896,PORTOROŽ - LETALIŠČE,2016-01-05,5.3,1.2,98,1000,6.4,0
_1896,PORTOROŽ - LETALIŠČE,2016-01-06,4.5,1.1,97,1000,3.1,0
_1896,PORTOROŽ - LETALIŠČE,2016-01-07,6.1,3.6,80,1003,0.9,4.8
_1896,PORTOROŽ - LETALIŠČE,2016-01-08,7.7,0.4,97,1009,0,0
_1896,PORTOROŽ - LETALIŠČE,2016-01-09,9.9,0.9,98,1006,9.3,0
_1896,PORTOROŽ - LETALIŠČE,2016-01-10,9.6,1,94,1004,20.6,0.1
_1896,PORTOROŽ - LETALIŠČE,2016-01-11,14.6,4.9,68,997,0,0
_1896,PORTOROŽ - LETALIŠČE,2016-01-12,7.3,4.2,72,1002,1.7,7.8
_1896,PORTOROŽ - LETALIŠČE,2016-01-13,4.5,2.4,88,1012,0,3.1
_1896,PORTOROŽ - LETALIŠČE,2016-01-14,6.5,2.1,84,1014,0,0
_1896,PORTOROŽ - LETALIŠČE,2016-01-15,4.5,2.2,81,1008,7.6,4.1
_1896,PORTOROŽ - LETALIŠČE,2016-01-16,3.4,4,59,1013,0.5,8.3
_1896,PORTOROŽ - LETALIŠČE,2016-01-17,0.9,1.9,56,1015,0,7.2
_1896,PORTOROŽ - LETALIŠČE,2016-01-18,-0.1,3.6,46,1019,0,8.5
_1896,PORTOROŽ - LETALIŠČE,2016-01-19,-0.7,3.6,63,1018,0,8
_1896,PORTOROŽ - LETALIŠČE,2016-01-20,0.4,3.2,72,1018,0,8.1
_1896,PORTOROŽ - LETALIŠČE,2016-01-21,1.9,3.1,76,1024,0,8.3
_1896,PORTOROŽ - LETALIŠČE,2016-01-22,1.6,2.5,63,1031,0,1.7
_1896,PORTOROŽ - LETALIŠČE,2016-01-23,2.3,2.3,77,1032,0,2.8
_1896,PORTOROŽ - LETALIŠČE,2016-01-24,1.3,3.6,80,1034,0,4.7
_1896,PORTOROŽ - LETALIŠČE,2016-01-25,2.5,2.6,86,1031,0,4.7
_1896,PORTOROŽ - LETALIŠČE,2016-01-26,3.7,2.8,86,1029,0,5.1
_1896,PORTOROŽ - LETALIŠČE,2016-01-27,6.7,2.1,91,1029,0,0
_1896,PORTOROŽ - LETALIŠČE,2016-01-28,8.7,1,91,1028,0,0
_1896,PORTOROŽ - LETALIŠČE,2016-01-29,8.5,1.2,87,1031,0,0
_1896,PORTOROŽ - LETALIŠČE,2016-01-30,9.5,0.8,95,1026,0,0
_1896,PORTOROŽ - LETALIŠČE,2016-01-31,11.2,2.5,81,1016,2.7,0.5
_1896,PORTOROŽ - LETALIŠČE,2016-02-01,8.2,1.8,94,1023,0,0
_1896,PORTOROŽ - LETALIŠČE,2016-02-02,8.9,1.2,99,1025,0.1,0
_1896,PORTOROŽ - LETALIŠČE,2016-02-03,9.6,1.2,99,1014,0.8,0
_1896,PORTOROŽ - LETALIŠČE,2016-02-04,5.5,2.4,69,1022,29.3,6.9
_1896,PORTOROŽ - LETALIŠČE,2016-02-05,4.6,4.3,76,1027,0,8.9
_1896,PORTOROŽ - LETALIŠČE,2016-02-06,7.4,3,79,1028,0,7.6
_1896,PORTOROŽ - LETALIŠČE,2016-02-07,11.1,5.1,80,1017,0,0
_1896,PORTOROŽ - LETALIŠČE,2016-02-08,11.9,4.4,86,1015,3.6,0
_1896,PORTOROŽ - LETALIŠČE,2016-02-09,11.9,3.9,76,1009,4.9,1.7
_1896,PORTOROŽ - LETALIŠČE,2016-02-10,6,5.1,81,996,22.3,1.3
_1896,PORTOROŽ - LETALIŠČE,2016-02-11,6.5,1.3,70,1008,2.2,9
_1896,PORTOROŽ - LETALIŠČE,2016-02-12,6.8,2,85,1003,1.5,0.6
_1896,PORTOROŽ - LETALIŠČE,2016-02-13,7,3.2,86,997,27,3.2
_1896,PORTOROŽ - LETALIŠČE,2016-02-14,8.5,1.7,97,994,0.8,0
_1896,PORTOROŽ - LETALIŠČE,2016-02-15,8.5,1.7,89,1005,21.3,0.1
_1896,PORTOROŽ - LETALIŠČE,2016-02-16,8.8,4.9,63,1021,5.7,0.9
_1896,PORTOROŽ - LETALIŠČE,2016-02-17,8.6,2.9,91,1019,23.2,0.4
_1896,PORTOROŽ - LETALIŠČE,2016-02-18,8.6,1.5,92,1012,1,0.7
_1896,PORTOROŽ - LETALIŠČE,2016-02-19,9.5,3.6,75,1016,0,6
_1896,PORTOROŽ - LETALIŠČE,2016-02-20,6.6,2.5,67,1023,0,6.8
_1896,PORTOROŽ - LETALIŠČE,2016-02-21,7.7,3.4,74,1022,0,6.9
_1896,PORTOROŽ - LETALIŠČE,2016-02-22,10.3,2.3,83,1019,0,0
_1896,PORTOROŽ - LETALIŠČE,2016-02-23,11.8,2.5,88,1010,19.8,1
_1896,PORTOROŽ - LETALIŠČE,2016-02-24,8,4.8,53,1014,0.1,6.9
_1896,PORTOROŽ - LETALIŠČE,2016-02-25,7.5,1.7,76,1010,0,1.4
_1896,PORTOROŽ - LETALIŠČE,2016-02-26,6.5,2.7,60,1010,0.8,2.8
_1896,PORTOROŽ - LETALIŠČE,2016-02-27,8.7,1.3,83,1010,0,0
_1896,PORTOROŽ - LETALIŠČE,2016-02-28,13.1,4.1,72,1008,8.2,0
_1896,PORTOROŽ - LETALIŠČE,2016-02-29,11.9,3.1,72,1005,8.4,3.7
_1896,PORTOROŽ - LETALIŠČE,2016-03-01,7.9,2.6,80,1011,16.1,4.3
_1896,PORTOROŽ - LETALIŠČE,2016-03-02,8.1,2.7,79,1008,4.5,7.9
_1896,PORTOROŽ - LETALIŠČE,2016-03-03,7,4.6,73,996,0.6,0
_1896,PORTOROŽ - LETALIŠČE,2016-03-04,5.8,2.9,83,1005,19.9,2.8
_1896,PORTOROŽ - LETALIŠČE,2016-03-05,12.1,7.7,68,1001,0,0
_1896,PORTOROŽ - LETALIŠČE,2016-03-06,9.5,2.7,77,1001,20.9,4.4
_1896,PORTOROŽ - LETALIŠČE,2016-03-07,7.2,2.5,87,1002,4.5,2.7
_1896,PORTOROŽ - LETALIŠČE,2016-03-08,7,3.3,84,1009,0.3,0.7
_1896,PORTOROŽ - LETALIŠČE,2016-03-09,7.9,2.6,64,1008,31.7,4.1
_1896,PORTOROŽ - LETALIŠČE,2016-03-10,10.3,2.5,60,1009,0,6.5
_1896,PORTOROŽ - LETALIŠČE,2016-03-11,11.9,2.6,54,1016,0,0.2
_1896,PORTOROŽ - LETALIŠČE,2016-03-12,11.5,5.5,52,1018,0,3
_1896,PORTOROŽ - LETALIŠČE,2016-03-13,10.4,7.9,55,1019,0,6.8
_1896,PORTOROŽ - LETALIŠČE,2016-03-14,8.8,4,48,1022,0,10.1
_1896,PORTOROŽ - LETALIŠČE,2016-03-15,6.1,2.1,69,1017,0,0
_1896,PORTOROŽ - LETALIŠČE,2016-03-16,8.7,4.1,49,1023,0,7
_1896,PORTOROŽ - LETALIŠČE,2016-03-17,9.2,3.1,57,1024,0,8.9
_1896,PORTOROŽ - LETALIŠČE,2016-03-18,7.1,3.6,71,1017,0,10.4
_1896,PORTOROŽ - LETALIŠČE,2016-03-19,8.6,3.3,67,1016,0,9.9
_1896,PORTOROŽ - LETALIŠČE,2016-03-20,10.2,4.1,75,1016,0,7.8
_1896,PORTOROŽ - LETALIŠČE,2016-03-21,12.6,2.6,78,1014,0,1.7
_1896,PORTOROŽ - LETALIŠČE,2016-03-22,12.1,3.7,56,1006,0.9,9.9
_1896,PORTOROŽ - LETALIŠČE,2016-03-23,10.4,6.4,41,999,0,0
_1896,PORTOROŽ - LETALIŠČE,2016-03-24,9,2.3,61,1010,0,10.7
_1896,PORTOROŽ - LETALIŠČE,2016-03-25,10.2,3,64,1017,0,1.6
_1896,PORTOROŽ - LETALIŠČE,2016-03-26,8.1,2.8,73,1019,0,5.7
_1896,PORTOROŽ - LETALIŠČE,2016-03-27,8.9,3.7,73,1016,0,5.6
_1896,PORTOROŽ - LETALIŠČE,2016-03-28,12.1,3,81,1013,0.2,0.3
_1896,PORTOROŽ - LETALIŠČE,2016-03-29,13.9,3.4,67,1016,0,4.4
_1896,PORTOROŽ - LETALIŠČE,2016-03-30,15,3.5,68,1019,0,1.2
_1896,PORTOROŽ - LETALIŠČE,2016-03-31,14.4,2.9,75,1018,0,8.9
_1896,PORTOROŽ - LETALIŠČE,2016-04-01,14.4,1.3,81,1016,0,0.9
_1896,PORTOROŽ - LETALIŠČE,2016-04-02,12.7,2.9,77,1019,0,1.2
_1896,PORTOROŽ - LETALIŠČE,2016-04-03,12.9,2.4,82,1018,0,1.7
_1896,PORTOROŽ - LETALIŠČE,2016-04-04,11.9,1.8,87,1015,0,4.2
_1896,PORTOROŽ - LETALIŠČE,2016-04-05,12.7,2.6,84,1012,0,8.6
_1896,PORTOROŽ - LETALIŠČE,2016-04-06,11.9,2.7,90,1011,0,9.4
_1896,PORTOROŽ - LETALIŠČE,2016-04-07,13.7,1.5,79,1008,0,10
_1896,PORTOROŽ - LETALIŠČE,2016-04-08,14.4,0.9,79,1002,0,0
_1896,PORTOROŽ - LETALIŠČE,2016-04-09,13.1,0.9,89,1003,11,0
_1896,PORTOROŽ - LETALIŠČE,2016-04-10,12.6,3.1,81,1008,2,6.6
_1896,PORTOROŽ - LETALIŠČE,2016-04-11,13.7,2.8,70,1013,0,10.8
_1896,PORTOROŽ - LETALIŠČE,2016-04-12,15.5,3,58,1013,0,11.6
_1896,PORTOROŽ - LETALIŠČE,2016-04-13,15,1.5,76,1008,0,6.4
_1896,PORTOROŽ - LETALIŠČE,2016-04-14,12.9,2.4,79,1010,2.7,5.9
_1896,PORTOROŽ - LETALIŠČE,2016-04-15,15.6,3.8,58,1013,4.6,11.6
_1896,PORTOROŽ - LETALIŠČE,2016-04-16,17.4,3.3,56,1013,0,12.3
_1896,PORTOROŽ - LETALIŠČE,2016-04-17,18.6,3.4,58,1012,0,5.5
_1896,PORTOROŽ - LETALIŠČE,2016-04-18,17,2.9,67,1014,0,4.1
_1896,PORTOROŽ - LETALIŠČE,2016-04-19,13.9,4.7,57,1017,0,6.2
_1896,PORTOROŽ - LETALIŠČE,2016-04-20,11.6,3,72,1025,1.3,12.6
_1896,PORTOROŽ - LETALIŠČE,2016-04-21,12.5,2.9,73,1024,0,11.6
_1896,PORTOROŽ - LETALIŠČE,2016-04-22,13.1,3.5,76,1015,0,10.7
_1896,PORTOROŽ - LETALIŠČE,2016-04-23,13.4,2.4,84,1005,0,0
_1896,PORTOROŽ - LETALIŠČE,2016-04-24,10.3,4.2,72,1003,2.9,0
_1896,PORTOROŽ - LETALIŠČE,2016-04-25,9,3,52,1008,0.8,11.6
_1896,PORTOROŽ - LETALIŠČE,2016-04-26,12.6,4.5,55,1008,0,6
_1896,PORTOROŽ - LETALIŠČE,2016-04-27,12.4,4.3,62,1007,0,6.2
_1896,PORTOROŽ - LETALIŠČE,2016-04-28,11.5,2.3,66,1014,1,5.7
_1896,PORTOROŽ - LETALIŠČE,2016-04-29,11.8,3.2,59,1018,0,13
_1896,PORTOROŽ - LETALIŠČE,2016-04-30,12.7,2.6,65,1016,0,10.7
_1896,PORTOROŽ - LETALIŠČE,2016-05-01,13.8,1.9,76,1011,1,2.1
_1896,PORTOROŽ - LETALIŠČE,2016-05-02,16.5,4.5,60,1012,5.4,4.7
_1896,PORTOROŽ - LETALIŠČE,2016-05-03,16.2,3.5,57,1012,2.1,9.4
_1896,PORTOROŽ - LETALIŠČE,2016-05-04,14.6,2.8,62,1017,0,12.1
_1896,PORTOROŽ - LETALIŠČE,2016-05-05,15.8,2.3,56,1020,0,9.3
_1896,PORTOROŽ - LETALIŠČE,2016-05-06,15.6,3.2,63,1017,0,13
_1896,PORTOROŽ - LETALIŠČE,2016-05-07,16.1,2.7,66,1014,0,13.4
_1896,PORTOROŽ - LETALIŠČE,2016-05-08,16.8,2.1,61,1015,0,12.7
_1896,PORTOROŽ - LETALIŠČE,2016-05-09,17.2,2.4,68,1018,0,2.2
_1896,PORTOROŽ - LETALIŠČE,2016-05-10,16.5,1.3,71,1015,0,0.2
_1896,PORTOROŽ - LETALIŠČE,2016-05-11,16,1.1,79,1008,0,0
_1896,PORTOROŽ - LETALIŠČE,2016-05-12,17.1,5.2,79,999,21.3,4.9
_1896,PORTOROŽ - LETALIŠČE,2016-05-13,14.9,3.1,87,999,3.1,0.4
_1896,PORTOROŽ - LETALIŠČE,2016-05-14,15.2,2.7,85,1004,6.2,3.8
_1896,PORTOROŽ - LETALIŠČE,2016-05-15,15,2.2,61,1012,33.8,7.4
_1896,PORTOROŽ - LETALIŠČE,2016-05-16,12.4,2.5,68,1018,0.2,10.6
_1896,PORTOROŽ - LETALIŠČE,2016-05-17,13.3,2.8,64,1017,0,13.9
_1896,PORTOROŽ - LETALIŠČE,2016-05-18,15,3.9,62,1015,0,12
_1896,PORTOROŽ - LETALIŠČE,2016-05-19,15.2,3.2,78,1011,0.8,2.3
_1896,PORTOROŽ - LETALIŠČE,2016-05-20,19.4,2.1,49,1016,2.8,9.5
_1896,PORTOROŽ - LETALIŠČE,2016-05-21,17.9,3.2,64,1018,0,13.8
_1896,PORTOROŽ - LETALIŠČE,2016-05-22,19.1,2.9,65,1016,0,13.8
_1896,PORTOROŽ - LETALIŠČE,2016-05-23,17.3,4.2,63,1009,0,4.4
_1896,PORTOROŽ - LETALIŠČE,2016-05-24,14.5,2.8,82,1009,6.7,3.2
_1896,PORTOROŽ - LETALIŠČE,2016-05-25,16.6,2.5,75,1013,0,11.4
_1896,PORTOROŽ - LETALIŠČE,2016-05-26,18.3,2.9,72,1015,0,13.3
_1896,PORTOROŽ - LETALIŠČE,2016-05-27,19.1,2.1,67,1016,0,11.8
_1896,PORTOROŽ - LETALIŠČE,2016-05-28,20.6,2.3,67,1013,0,12.7
_1896,PORTOROŽ - LETALIŠČE,2016-05-29,18,3.1,77,1009,0,4.3
_1896,PORTOROŽ - LETALIŠČE,2016-05-30,20.3,3.8,67,1010,5,8.3
_1896,PORTOROŽ - LETALIŠČE,2016-05-31,20.2,3.5,61,1013,0,10.3
_1896,PORTOROŽ - LETALIŠČE,2016-06-01,17.9,3.1,73,1013,0.8,9
_1896,PORTOROŽ - LETALIŠČE,2016-06-02,17.6,2.4,85,1012,1.2,3.5
_1896,PORTOROŽ - LETALIŠČE,2016-06-03,18.6,2.2,81,1011,13.3,8.7
_1896,PORTOROŽ - LETALIŠČE,2016-06-04,19.3,2.3,79,1012,0.4,7
_1896,PORTOROŽ - LETALIŠČE,2016-06-05,19.7,3,80,1014,0.7,5.8
_1896,PORTOROŽ - LETALIŠČE,2016-06-06,19.6,2.2,79,1018,0,7.7
_1896,PORTOROŽ - LETALIŠČE,2016-06-07,21.8,2.4,70,1019,1.6,13.1
_1896,PORTOROŽ - LETALIŠČE,2016-06-08,21.7,2.6,69,1016,0,4.2
_1896,PORTOROŽ - LETALIŠČE,2016-06-09,17.7,1.4,90,1011,0.7,0
_1896,PORTOROŽ - LETALIŠČE,2016-06-10,18.9,2.1,79,1011,30.5,5.2
_1896,PORTOROŽ - LETALIŠČE,2016-06-11,19.9,3,81,1010,1.5,3.8
_1896,PORTOROŽ - LETALIŠČE,2016-06-12,19.4,1.8,76,1008,13.1,6.4
_1896,PORTOROŽ - LETALIŠČE,2016-06-13,18.9,3,79,1003,0.1,7.9
_1896,PORTOROŽ - LETALIŠČE,2016-06-14,20.3,1.4,76,1001,0,2.8
_1896,PORTOROŽ - LETALIŠČE,2016-06-15,21.8,4.6,67,1004,31.4,7.2
_1896,PORTOROŽ - LETALIŠČE,2016-06-16,23.5,2.3,71,1005,2.6,2.9
_1896,PORTOROŽ - LETALIŠČE,2016-06-17,20.9,3.8,59,1012,1.3,11.3
_1896,PORTOROŽ - LETALIŠČE,2016-06-18,20.3,2.8,65,1016,0,12.6
_1896,PORTOROŽ - LETALIŠČE,2016-06-19,19.6,2.3,66,1014,0,2.7
_1896,PORTOROŽ - LETALIŠČE,2016-06-20,19.5,0.8,78,1018,10.6,1.1
_1896,PORTOROŽ - LETALIŠČE,2016-06-21,20.6,2.8,76,1022,0.1,11.7
_1896,PORTOROŽ - LETALIŠČE,2016-06-22,25,2,63,1020,0,11
_1896,PORTOROŽ - LETALIŠČE,2016-06-23,28,1.6,64,1019,0,13.2
_1896,PORTOROŽ - LETALIŠČE,2016-06-24,27.4,1.8,72,1014,0,13.1
_1896,PORTOROŽ - LETALIŠČE,2016-06-25,26,2.3,75,1010,0,11.3
_1896,PORTOROŽ - LETALIŠČE,2016-06-26,26.3,1.8,69,1011,0,11
_1896,PORTOROŽ - LETALIŠČE,2016-06-27,24.3,2.6,55,1013,0,12.2
_1896,PORTOROŽ - LETALIŠČE,2016-06-28,20.9,2.5,59,1017,0,13.4
_1896,PORTOROŽ - LETALIŠČE,2016-06-29,22.1,2.3,61,1015,0,14.6
_1896,PORTOROŽ - LETALIŠČE,2016-06-30,23.5,2.2,62,1015,0,12.2
_1896,PORTOROŽ - LETALIŠČE,2016-07-01,23.4,2.3,72,1016,0.5,13
_1896,PORTOROŽ - LETALIŠČE,2016-07-02,25.7,2.4,71,1014,0,11.3
_1896,PORTOROŽ - LETALIŠČE,2016-07-03,23,2.3,64,1014,0,3.5
_1896,PORTOROŽ - LETALIŠČE,2016-07-04,23.6,2.1,55,1018,0,14
_1896,PORTOROŽ - LETALIŠČE,2016-07-05,24.1,2.9,55,1014,0,13.6
_1896,PORTOROŽ - LETALIŠČE,2016-07-06,24.2,2.1,60,1014,0,13.2
_1896,PORTOROŽ - LETALIŠČE,2016-07-07,24,2,58,1018,0,13.7
_1896,PORTOROŽ - LETALIŠČE,2016-07-08,24.7,2.6,63,1017,0,10.6
_1896,PORTOROŽ - LETALIŠČE,2016-07-09,25.5,1.7,67,1016,0,12.2
_1896,PORTOROŽ - LETALIŠČE,2016-07-10,26.6,2.2,65,1015,0,13.2
_1896,PORTOROŽ - LETALIŠČE,2016-07-11,26.8,2.1,67,1013,0,13.4
_1896,PORTOROŽ - LETALIŠČE,2016-07-12,27.5,2.6,58,1010,0,13.5
_1896,PORTOROŽ - LETALIŠČE,2016-07-13,27.8,3.8,62,1007,0,7.8
_1896,PORTOROŽ - LETALIŠČE,2016-07-14,22.1,3.1,51,1010,10.1,11
_1896,PORTOROŽ - LETALIŠČE,2016-07-15,20.2,3.9,44,1016,0,2.8
_1896,PORTOROŽ - LETALIŠČE,2016-07-16,20.7,0.9,49,1018,0,4.9
_1896,PORTOROŽ - LETALIŠČE,2016-07-17,21.4,2.2,62,1018,0,13.9
_1896,PORTOROŽ - LETALIŠČE,2016-07-18,23.2,2.4,63,1018,0,14.1
_1896,PORTOROŽ - LETALIŠČE,2016-07-19,24.6,2.8,55,1018,0,14.2
_1896,PORTOROŽ - LETALIŠČE,2016-07-20,24.4,2.5,60,1016,0,12.7
_1896,PORTOROŽ - LETALIŠČE,2016-07-21,25.2,2.4,59,1014,0,10.6
_1896,PORTOROŽ - LETALIŠČE,2016-07-22,25.8,2,66,1014,0,10.9
_1896,PORTOROŽ - LETALIŠČE,2016-07-23,24.4,2.8,73,1015,0,9
_1896,PORTOROŽ - LETALIŠČE,2016-07-24,24,2.5,78,1015,0,5.7
_1896,PORTOROŽ - LETALIŠČE,2016-07-25,24.1,2.7,73,1013,0,7.5
_1896,PORTOROŽ - LETALIŠČE,2016-07-26,26.2,2.6,65,1014,5.6,11.1
_1896,PORTOROŽ - LETALIŠČE,2016-07-27,26.1,1.9,65,1013,0,10.9
_1896,PORTOROŽ - LETALIŠČE,2016-07-28,24.7,1.5,72,1014,0,10.2
_1896,PORTOROŽ - LETALIŠČE,2016-07-29,24.4,2.8,67,1014,0,14.2
_1896,PORTOROŽ - LETALIŠČE,2016-07-30,25.4,2.8,67,1014,0,13.9
_1896,PORTOROŽ - LETALIŠČE,2016-07-31,25.6,2.5,67,1011,0,11.1
_1896,PORTOROŽ - LETALIŠČE,2016-08-01,24.6,2.7,60,1013,1.7,4.2
_1896,PORTOROŽ - LETALIŠČE,2016-08-02,22.5,3.1,58,1016,0,11.3
_1896,PORTOROŽ - LETALIŠČE,2016-08-03,22.9,3.2,58,1015,0,14
_1896,PORTOROŽ - LETALIŠČE,2016-08-04,24.4,2.8,59,1013,0,13.9
_1896,PORTOROŽ - LETALIŠČE,2016-08-05,24.7,2.9,63,1010,0,4.1
_1896,PORTOROŽ - LETALIŠČE,2016-08-06,25.5,4.4,43,1018,1,11.8
_1896,PORTOROŽ - LETALIŠČE,2016-08-07,25.9,3.3,36,1022,0,13.7
_1896,PORTOROŽ - LETALIŠČE,2016-08-08,24.1,2.4,53,1018,0,13.7
_1896,PORTOROŽ - LETALIŠČE,2016-08-09,23.8,2.9,54,1013,0,13.3
_1896,PORTOROŽ - LETALIŠČE,2016-08-10,20.6,3.3,61,1011,0,2.8
_1896,PORTOROŽ - LETALIŠČE,2016-08-11,20.8,2.7,39,1020,7.2,10.9
_1896,PORTOROŽ - LETALIŠČE,2016-08-12,18.1,2.6,61,1024,0,11.4
_1896,PORTOROŽ - LETALIŠČE,2016-08-13,20.2,3.1,63,1024,0,13.3
_1896,PORTOROŽ - LETALIŠČE,2016-08-14,21.5,3.1,68,1021,0,13.3
_1896,PORTOROŽ - LETALIŠČE,2016-08-15,23.4,3.1,67,1017,0,12.6
_1896,PORTOROŽ - LETALIŠČE,2016-08-16,23.6,3.5,66,1013,0.1,11.8
_1896,PORTOROŽ - LETALIŠČE,2016-08-17,24.6,2.3,60,1010,0,10.8
_1896,PORTOROŽ - LETALIŠČE,2016-08-18,21.6,3,81,1010,3.6,9.5
_1896,PORTOROŽ - LETALIŠČE,2016-08-19,22.7,2.5,78,1012,0,10.8
_1896,PORTOROŽ - LETALIŠČE,2016-08-20,23.6,2.6,72,1014,0,11.5
_1896,PORTOROŽ - LETALIŠČE,2016-08-21,24.3,2,68,1014,0,6.5
_1896,PORTOROŽ - LETALIŠČE,2016-08-22,20.4,3.6,55,1022,27.7,13.1
_1896,PORTOROŽ - LETALIŠČE,2016-08-23,23.1,3.5,45,1023,0,13.1
_1896,PORTOROŽ - LETALIŠČE,2016-08-24,24.1,2.8,53,1021,0,13.2
_1896,PORTOROŽ - LETALIŠČE,2016-08-25,23,0.9,59,1019,0,13
_1896,PORTOROŽ - LETALIŠČE,2016-08-26,22,2.8,65,1019,0,12.9
_1896,PORTOROŽ - LETALIŠČE,2016-08-27,22.5,3.1,65,1019,0,12.9
_1896,PORTOROŽ - LETALIŠČE,2016-08-28,22.3,3.3,74,1017,0,12.9
_1896,PORTOROŽ - LETALIŠČE,2016-08-29,24.9,2.3,64,1015,0,12.5
_1896,PORTOROŽ - LETALIŠČE,2016-08-30,23.6,2.3,60,1018,0,10.5
_1896,PORTOROŽ - LETALIŠČE,2016-08-31,22.3,2.7,63,1019,0,12.6
_1896,PORTOROŽ - LETALIŠČE,2016-09-01,22.8,2.9,68,1018,0,11.7
_1896,PORTOROŽ - LETALIŠČE,2016-09-02,23,3,63,1018,0,11.7
_1896,PORTOROŽ - LETALIŠČE,2016-09-03,22.5,3,68,1017,0,9.3
_1896,PORTOROŽ - LETALIŠČE,2016-09-04,23.6,3,65,1015,0,8.6
_1896,PORTOROŽ - LETALIŠČE,2016-09-05,21.5,1.4,75,1013,2.2,5.3
_1896,PORTOROŽ - LETALIŠČE,2016-09-06,20.3,2.2,61,1018,7.9,3.7
_1896,PORTOROŽ - LETALIŠČE,2016-09-07,24.3,4.3,54,1017,1.2,8.2
_1896,PORTOROŽ - LETALIŠČE,2016-09-08,23.6,2.5,57,1013,0,11.4
_1896,PORTOROŽ - LETALIŠČE,2016-09-09,27,3.7,44,1014,0,10.9
_1896,PORTOROŽ - LETALIŠČE,2016-09-10,24.9,1.6,52,1014,0,5.2
_1896,PORTOROŽ - LETALIŠČE,2016-09-11,22.3,3.4,71,1016,0,8.9
_1896,PORTOROŽ - LETALIŠČE,2016-09-12,19.2,2.2,80,1018,0,4.4
