date(ENG);sampling station;sampling depth;sampling method;Alexandrium cf. minutum;Alexandrium spp.(400x);Alexandrium cf. concavum;Alexandrium cf. insuetum;Alexandrium pseudogonyaulax;Alexandrium cf. tamarense;Alexandrium spp.(200x);PSP;Dinophysis acuminata;Dinophysis acuta;Dinophysis cf. acutoides;Dinophysis caudata;Dinophysis fortii;Dinophysis hastata;Dinophysis nasuta;Dinophysis norvegica;Dinophysis ovum;Dinophysis cf. parva;Phalacroma parvulum;Dinophysis recurva/D.ovum;Phalacroma rotundatum;Dinophysis sacculus;Dinophysis similis;Dinophysis schuettii;Dinophysis spp.;Dinophysis sp. (mali);Dinophysis tripos;Phalacroma doryphorum;Phalacroma mitra;Phalacroma operculoides;Phalacroma rapa;Phalacroma sp. ;Prorocentrum lima;DSP;Lingulodinium polyedra;Protoceratium reticulatum;DSP_like;Gonyaulax fragilis;Pseudo-nitzschia cf. calliantha;Pseudo-nitzschia sp.;Pseudo-nitzschia cf. fraudulenta;Pseudo-nitzschia cf. pungens;Pseudo-nitzschia seriata gr.;Pseudo-nitzschia multistriata;Pseudo-nitzschia cf. galaxiae;Pseudo-nitzschia delicatissima gr.;ASP;Karenia papilionacea;cf. Karenia
08/08/2013;24;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;40;0;;0;0;0;;0;0;;;0;40;0;0;0;0;2200;0;0;0;;;;;2200;NA;NA
08/08/2013;35;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;20;20;0;;0;0;0;;0;0;;;0;40;0;0;0;0;4000;0;0;0;;;;;4000;NA;NA
08/08/2013;0DB2;integrated;hose sampler;0;100;0;0;10;0;20;130;0;0;0;0;10;0;;0;0;0;0;0;20;20;0;;0;0;0;;0;0;;;0;50;0;10;10;0;2100;0;0;0;;;;;2100;NA;NA
26/08/2013;24;integrated;hose sampler;10;0;0;0;0;0;10;20;0;0;0;10;0;0;;0;0;0;0;0;0;20;0;;0;0;0;;0;0;;;0;30;0;0;0;0;4400;0;0;0;;;;;4400;NA;NA
26/08/2013;35;integrated;hose sampler;10;0;0;0;0;0;0;10;0;0;0;0;0;0;;0;0;0;0;0;30;0;0;;0;0;0;;0;0;;;0;30;0;0;0;0;4200;0;0;0;;;;;4200;NA;NA
26/08/2013;0DB2;integrated;hose sampler;0;0;0;0;30;0;10;40;0;0;0;0;20;0;;0;0;0;0;0;20;0;0;;0;0;0;;0;0;;;0;40;20;40;60;0;11100;0;0;0;;;;;11100;NA;NA
04/09/2013;24;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;20;0;0;;0;0;0;0;0;20;20;0;;20;0;0;;0;0;;;0;80;10;0;10;0;27200;500;0;0;;;;;27700;NA;NA
04/09/2013;35;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;40;0;;0;0;0;0;0;20;10;0;;10;10;0;;0;0;;;0;90;10;0;10;0;28900;0;0;0;;;;;28900;NA;NA
04/09/2013;0DB2;integrated;hose sampler;0;0;0;40;0;0;20;60;0;0;0;10;30;0;;0;0;0;0;0;10;10;0;;10;0;0;;0;0;;;0;70;0;0;0;0;11500;0;0;0;;;;;11500;NA;NA
18/09/2013;24;integrated;hose sampler;0;0;0;40;0;0;0;40;0;0;0;10;0;0;;0;0;0;0;0;10;0;0;;0;0;0;;0;0;;;0;20;0;10;10;0;3800;0;0;0;;;;;3800;NA;NA
18/09/2013;35;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;20;0;0;;0;0;0;0;0;10;50;0;;0;0;0;;0;0;;;0;80;0;0;0;0;6400;0;0;0;;;;;6400;NA;NA
18/09/2013;0DB2;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;40;0;0;;0;0;0;0;0;10;0;0;;0;0;0;;0;0;;;0;50;0;0;0;0;2800;0;0;0;;;;;2800;NA;NA
25/09/2013;24;integrated;hose sampler;10;0;0;0;0;0;0;10;0;0;0;30;60;0;;0;0;0;0;0;10;0;0;;10;0;0;;0;0;;;0;110;0;10;10;0;85800;0;0;0;;;;;85800;NA;NA
25/09/2013;35;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;40;10;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;50;0;10;10;0;67200;0;0;0;;;;;67200;NA;NA
25/09/2013;0DB2;integrated;hose sampler;0;0;0;10;0;0;0;10;0;0;0;20;20;0;;0;0;0;0;0;0;10;0;;10;0;0;;0;0;;;0;60;0;0;0;0;31800;0;0;0;;;;;31800;NA;NA
09/10/2013;24;integrated;hose sampler;0;0;0;0;10;0;0;10;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;10;0;0;;0;0;;;0;10;10;0;10;0;226000;1400;0;0;;;;;227400;NA;NA
09/10/2013;35;integrated;hose sampler;0;0;0;0;0;0;20;20;0;0;0;0;30;0;;0;0;0;0;0;20;0;0;;0;0;0;;0;0;;;0;50;20;0;20;0;223000;1800;0;0;;;;;224800;NA;NA
09/10/2013;0DB2;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;30;0;;0;0;0;0;0;0;20;0;;20;0;0;;0;0;;;0;70;10;0;10;0;161800;2200;0;0;;;;;164000;NA;NA
14/10/2013;24;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;30;0;;0;0;0;0;0;10;0;0;;0;0;0;;0;0;;;0;40;50;0;50;0;162000;1200;0;0;;;;;163200;NA;NA
14/10/2013;35;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;10;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;10;80;0;80;0;189200;2400;0;0;;;;;191600;NA;NA
14/10/2013;0DB2;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;10;10;0;;0;0;0;0;0;0;10;0;;70;0;0;;0;0;;;0;100;20;0;20;0;207200;0;0;0;;;;;207200;NA;NA
30/10/2013;24;integrated;hose sampler;0;0;0;0;0;0;10;10;0;0;0;110;60;0;;0;0;0;0;0;30;0;0;;20;0;0;;0;0;;;0;220;10;0;10;0;1400;400;0;0;;;;;1800;NA;NA
30/10/2013;35;integrated;hose sampler;10;0;0;0;0;0;30;40;0;0;0;90;60;0;;0;0;0;0;0;80;0;0;;0;20;0;;0;0;;;0;250;30;0;30;0;8800;100;0;0;;;;;8900;NA;NA
30/10/2013;0DB2;integrated;hose sampler;0;0;0;0;0;0;20;20;0;0;0;50;50;0;;0;0;0;0;0;10;10;0;;0;30;0;;0;0;;;0;150;60;0;60;0;600;200;0;0;;;;;800;NA;NA
18/11/2013;24;integrated;hose sampler;0;0;0;0;0;0;10;10;0;0;0;0;10;0;;0;0;0;0;0;10;0;0;;0;0;0;;0;0;;;0;20;0;0;0;0;1400;8200;0;0;;;;;9600;NA;NA
18/11/2013;35;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;10;0;0;;0;0;0;;0;0;;;0;10;0;0;0;0;14250;0;0;0;;;;;14250;NA;NA
18/11/2013;0DB2;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;0;0;0;15250;0;0;0;;;;;15250;NA;NA
28/11/2013;24;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;10;0;0;;0;0;;;0;10;0;0;0;0;1000;8200;0;0;;;;;9200;NA;NA
28/11/2013;35;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;0;0;0;2600;11000;0;0;;;;;13600;NA;NA
28/11/2013;0DB2;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;10;0;0;0;10;0;0;;0;0;0;;0;0;;;0;20;0;0;0;0;900;4500;0;0;;;;;5400;NA;NA
12/12/2013;24;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;20;0;0;;10;0;10;;0;0;;;0;40;0;0;0;0;0;0;0;0;;;;;0;NA;NA
12/12/2013;35;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;10;;0;0;;;0;10;0;0;0;0;0;600;0;0;;;;;600;NA;NA
12/12/2013;0DB2;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;10;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;;;0;10;0;0;0;0;200;400;0;0;;;;;600;NA;NA
16/01/2014;24;integrated;hose sampler;10;0;0;0;0;0;0;10;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;;;;;0;NA;NA
16/01/2014;35;integrated;hose sampler;20;0;0;0;0;0;0;20;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;;;;;0;NA;NA
16/01/2014;0DB2;integrated;hose sampler;30;0;0;10;0;0;0;40;0;0;0;0;0;0;;0;0;0;0;0;10;0;0;;0;0;0;;0;0;0;;0;10;0;0;0;0;0;0;0;0;;;;;0;NA;NA
18/02/2014;24;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;20;0;0;;0;0;0;0;0;10;0;10;;10;0;0;;0;0;0;;0;50;0;0;0;0;400;0;0;0;;;;;400;NA;NA
18/02/2014;35;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;40;;0;30;0;;0;0;0;;0;70;0;0;0;0;400;0;0;0;;;;;400;NA;NA
18/02/2014;0DB2;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;30;;0;0;0;;0;0;0;;0;30;0;0;0;0;750;0;0;0;;;;;750;NA;NA
18/03/2014;24;integrated;hose sampler;30;0;10;30;0;0;50;120;0;0;0;0;0;0;;0;0;0;10;0;0;0;0;;0;0;10;;0;0;0;;0;20;0;10;10;0;15200;4200;0;0;;;;;19400;NA;NA
18/03/2014;35;integrated;hose sampler;10;0;40;0;0;0;20;70;0;0;0;10;0;0;;0;0;0;10;0;0;0;0;;0;0;10;;0;0;0;;0;30;0;10;10;0;12200;1100;0;0;;;;;13300;NA;NA
18/03/2014;0DB2;integrated;hose sampler;10;0;0;0;0;0;10;20;0;0;0;0;0;0;;0;20;0;10;0;0;0;0;;0;0;0;;0;0;0;;0;30;10;30;40;0;29900;1600;0;0;;;;;31500;NA;NA
01/04/2014;24;integrated;hose sampler;30;0;0;0;0;0;30;60;0;0;0;10;0;0;;0;20;0;0;0;0;0;0;;0;0;0;;0;0;0;;0;30;80;40;120;0;3500;1100;0;0;;;;;4600;NA;NA
01/04/2014;35;integrated;hose sampler;50;0;0;0;20;0;20;90;0;0;0;0;0;0;;0;10;0;0;0;0;0;0;;0;0;0;;0;0;0;;0;10;20;0;20;0;6100;100;0;0;;;;;6200;NA;NA
01/04/2014;0DB2;integrated;hose sampler;20;0;30;0;0;0;10;60;0;0;0;30;0;0;;0;10;0;10;0;10;0;0;;0;0;0;;0;0;0;;0;60;30;30;60;0;6000;1000;0;0;;;;;7000;NA;NA
22/04/2014;24;integrated;hose sampler;0;0;0;0;40;0;10;50;0;0;0;0;0;0;;0;0;0;0;0;0;40;0;;0;0;0;;0;0;0;;0;40;0;40;40;0;1200;0;0;0;;;;;1200;NA;NA
22/04/2014;35;integrated;hose sampler;10;0;0;0;0;0;0;10;0;0;0;0;0;0;;0;10;0;0;0;0;30;0;;0;0;0;;0;0;0;;0;40;0;10;10;0;1600;0;0;0;;;;;1600;NA;NA
22/04/2014;0DB2;integrated;hose sampler;0;0;0;0;10;0;10;20;0;0;0;10;0;0;;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;;0;10;0;10;10;0;1800;0;0;0;;;;;1800;NA;NA
30/04/2014;24;integrated;hose sampler;0;0;0;0;180;0;10;190;0;0;0;0;0;0;;0;0;0;0;0;30;0;0;;0;10;0;;0;0;0;;0;40;0;0;0;0;1800;0;0;0;;;;;1800;NA;NA
30/04/2014;35;integrated;hose sampler;0;0;0;0;20;0;0;20;0;0;0;0;0;0;;0;0;0;0;0;10;0;0;;10;0;0;;0;0;0;;0;20;0;0;0;0;2000;0;0;0;;;;;2000;NA;NA
30/04/2014;0DB2;integrated;hose sampler;0;0;0;0;20;0;10;30;0;0;0;0;0;20;;0;0;0;0;0;10;10;0;;10;0;0;;0;0;0;;0;50;0;0;0;0;2375;0;0;0;;;;;2375;NA;NA
15/05/2014;24;integrated;hose sampler;70;0;0;0;510;0;40;620;0;0;0;20;10;10;;0;0;0;0;0;10;120;0;;0;0;0;;0;0;0;;0;170;90;0;90;0;2400;0;0;0;;;;;2400;NA;NA
15/05/2014;35;integrated;hose sampler;70;0;0;10;400;0;0;480;0;0;0;0;20;0;;0;0;0;0;0;0;70;0;;0;0;0;;0;0;0;;0;90;190;0;190;0;2800;0;0;0;;;;;2800;NA;NA
15/05/2014;0DB2;integrated;hose sampler;10;0;0;100;450;0;40;600;0;0;0;10;0;0;;0;0;0;0;0;10;40;0;;0;0;0;;0;0;0;;0;60;20;40;60;0;8600;0;0;0;;;;;8600;NA;NA
28/05/2014;24;integrated;hose sampler;150;0;0;0;370;0;0;520;0;0;0;0;0;0;;0;0;0;0;0;0;190;20;;0;0;0;;0;0;0;;0;210;190;10;200;0;100;0;0;0;;;;;100;NA;NA
28/05/2014;35;integrated;hose sampler;375;0;0;40;1030;0;10;1455;0;0;0;0;0;0;;0;0;0;0;0;20;60;0;;0;0;0;;0;0;0;;0;80;110;10;120;0;0;0;0;0;;;;;0;NA;NA
28/05/2014;0DB2;integrated;hose sampler;120;0;0;200;710;0;70;1100;0;0;0;0;0;10;;0;0;0;0;0;10;120;0;;0;0;0;;0;0;0;;0;140;20;20;40;0;200;0;0;0;;;;;200;NA;NA
10/06/2014;24;integrated;hose sampler;125;0;0;0;300;0;20;445;0;0;0;0;10;0;;0;0;0;0;0;10;20;0;;0;0;0;;0;0;0;;0;40;20;0;20;0;125;0;0;0;;;;;125;NA;NA
10/06/2014;35;integrated;hose sampler;125;0;0;10;170;0;30;335;0;0;0;0;0;0;;0;0;0;0;0;10;0;0;;0;10;0;;0;0;0;;0;20;40;0;40;0;250;0;0;0;;;;;250;NA;NA
10/06/2014;0DB2;integrated;hose sampler;10;0;0;80;570;0;0;660;0;0;0;0;10;0;;0;0;0;0;0;10;0;0;;0;0;0;;0;0;0;;0;20;70;0;70;0;0;0;0;0;;;;;0;NA;NA
23/06/2014;24;integrated;hose sampler;0;0;0;0;0;0;10;10;0;0;0;0;0;0;;0;0;0;0;0;0;20;0;;0;0;0;;0;0;0;;0;20;60;50;110;0;0;0;0;0;;;;;0;NA;NA
23/06/2014;35;integrated;hose sampler;125;0;0;0;0;0;10;135;0;0;0;10;0;0;;0;0;0;0;0;10;140;0;;0;0;0;;0;0;0;;0;160;290;130;420;0;0;0;0;0;;;;;0;NA;NA
23/06/2014;0DB2;integrated;hose sampler;0;0;0;0;30;0;0;30;0;0;0;0;0;0;;0;0;0;0;0;10;10;0;;10;0;0;;0;0;0;;0;30;60;30;90;0;0;0;0;0;;;;;0;NA;NA
07/07/2014;24;integrated;hose sampler;0;0;0;0;0;0;30;30;0;0;0;10;30;0;;0;0;0;0;0;30;90;0;;10;0;0;;0;0;0;;0;170;30;10;40;0;3900;0;0;0;;;;;3900;NA;NA
07/07/2014;35;integrated;hose sampler;0;0;0;0;0;0;10;10;0;0;0;20;40;0;;0;20;0;0;0;20;370;0;;0;10;0;;0;0;0;;0;480;180;0;180;0;300;0;0;0;;;;;300;NA;NA
07/07/2014;0DB2;integrated;hose sampler;0;0;0;0;0;0;30;30;0;0;0;20;10;0;;0;0;0;0;0;10;70;0;;10;0;0;;0;0;0;;0;120;0;30;30;0;1500;0;0;0;;;;;1500;NA;NA
15/07/2014;24;integrated;hose sampler;20;0;0;0;0;0;0;20;0;0;0;40;10;0;;0;0;0;0;0;0;60;0;;0;0;0;;0;0;0;;0;110;0;0;0;0;0;0;0;0;;;;;0;NA;NA
15/07/2014;35;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;20;0;0;;0;0;0;0;0;10;100;0;;20;0;0;;0;0;0;;0;150;30;10;40;0;22000;0;0;0;;;;;22000;NA;NA
15/07/2014;0DB2;integrated;hose sampler;0;0;0;10;0;0;10;20;0;0;0;0;30;0;;0;0;0;0;0;30;40;0;;0;0;0;;0;0;0;;0;100;30;20;50;0;2500;0;0;0;;;;;2500;NA;NA
22/07/2014;24;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;20;0;0;;0;0;0;0;0;0;30;0;;10;0;0;;0;0;0;;0;60;0;0;0;0;75875;1250;0;0;;;;;77125;NA;NA
22/07/2014;35;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;10;30;0;;0;0;0;;0;0;0;;0;40;10;0;10;0;85500;7250;0;0;;;;;92750;NA;NA
22/07/2014;0DB2;integrated;hose sampler;0;0;0;0;0;0;10;10;0;0;0;10;50;0;;0;0;0;0;0;30;30;0;;0;0;0;;10;0;0;;0;130;10;0;10;0;0;500;0;0;;;;;500;NA;NA
06/08/2014;24;integrated;hose sampler;0;0;0;0;10;0;0;10;0;0;0;0;10;0;;0;0;0;0;0;20;30;0;;0;0;0;;0;0;0;;0;60;10;0;10;0;1900;300;0;0;;;;;2200;NA;NA
06/08/2014;35;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;10;20;0;;0;0;0;;0;0;0;;0;30;20;0;20;70;4200;1400;0;0;;;;;5600;NA;NA
06/08/2014;0DB2;integrated;hose sampler;20;0;0;0;20;0;0;40;0;0;0;0;0;0;;0;0;0;0;0;40;40;0;;0;0;0;;0;0;0;;0;80;100;0;100;0;900;4400;0;0;;;;;5300;NA;NA
20/08/2014;24;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;10;40;0;;0;0;0;;0;0;0;;0;50;0;0;0;0;5100;0;0;0;;;;;5100;NA;NA
20/08/2014;35;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;40;40;0;;0;0;0;;0;0;0;;0;80;0;0;0;0;4700;0;0;0;;;;;4700;NA;NA
20/08/2014;0DB2;integrated;hose sampler;10;0;0;0;0;0;30;40;0;0;0;0;0;0;;0;0;0;0;0;0;70;0;;0;0;0;;0;0;0;;0;70;20;0;20;0;10000;0;0;0;;;;;10000;NA;NA
08/09/2014;24;integrated;hose sampler;10;0;0;0;0;0;0;10;0;0;0;40;150;0;;0;0;0;0;0;10;0;0;;0;0;80;;0;0;0;;0;280;20;0;20;0;32875;0;0;0;;;;;32875;NA;NA
08/09/2014;35;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;30;0;;0;0;0;0;0;0;0;0;;0;0;10;;0;0;0;;0;40;0;0;0;0;31125;0;0;0;;;;;31125;NA;NA
08/09/2014;0DB2;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;70;0;;0;0;0;0;0;0;0;0;;0;0;100;;0;0;0;;0;170;60;0;60;0;29500;0;0;0;;;;;29500;NA;NA
17/09/2014;24;integrated;hose sampler;0;0;0;0;0;0;20;20;0;0;0;10;60;0;;0;0;0;0;0;0;0;0;;10;0;40;;0;0;0;;0;120;30;0;30;0;46250;0;0;0;;;;;46250;NA;NA
17/09/2014;35;integrated;hose sampler;0;0;0;0;0;0;90;90;0;0;0;20;40;0;;0;0;0;0;0;10;0;0;;0;0;10;;0;0;0;;0;80;250;0;250;0;50000;933,3;0;0;;;;;50933;NA;NA
17/09/2014;0DB2;integrated;hose sampler;0;0;0;0;0;0;100;100;0;0;0;0;40;0;;0;0;0;0;0;10;10;0;;0;0;0;;0;0;0;;0;60;590;0;590;0;35733,3;1333,3;0;0;;;;;37067;NA;NA
23/09/2014;24;integrated;hose sampler;10;0;0;0;0;0;10;20;0;0;0;20;10;0;;0;0;0;0;0;20;0;0;;0;0;0;;10;0;0;;0;60;0;0;0;0;41733,3;533,3;0;0;;;;;42267;NA;NA
23/09/2014;35;integrated;hose sampler;0;0;0;0;0;0;30;30;0;0;0;10;0;0;;0;0;0;0;0;0;0;0;;0;0;10;;0;0;0;;0;20;40;0;40;0;36133,3;1466,7;0;0;;;;;37600;NA;NA
23/09/2014;0DB2;integrated;hose sampler;0;0;0;0;0;0;20;20;0;0;0;10;0;0;;0;0;0;0;0;20;0;0;;0;10;0;;10;0;0;;0;50;0;10;10;0;43066,7;0;0;0;;;;;43067;NA;NA
30/09/2014;24;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;10;0;0;;0;0;0;0;0;0;10;0;;30;0;50;;20;0;0;;0;120;0;0;0;0;39600;0;0;0;;;;;39600;NA;NA
30/09/2014;35;integrated;hose sampler;0;0;0;0;0;0;30;30;0;0;0;0;10;0;;0;0;0;0;0;0;0;0;;0;20;0;;30;0;0;;0;60;0;0;0;0;57600;0;0;0;;;;;57600;NA;NA
30/09/2014;0DB2;integrated;hose sampler;10;0;0;0;0;0;30;40;0;0;0;10;20;0;;0;0;0;0;0;30;0;0;;30;0;10;;0;0;0;;0;100;0;0;0;0;298800;0;0;0;;;;;298800;NA;NA
07/10/2014;24;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;10;0;;0;0;0;;0;0;0;;0;10;0;0;0;0;33500;0;0;0;;;;;33500;NA;NA
07/10/2014;35;integrated;hose sampler;0;0;0;0;0;0;10;10;0;0;0;0;0;0;;0;0;0;0;0;20;10;0;;0;0;0;;0;0;0;;0;30;0;0;0;0;29400;0;0;0;;;;;29400;NA;NA
07/10/2014;0DB2;integrated;hose sampler;0;0;0;0;0;0;20;20;0;0;0;0;0;0;;0;0;0;0;0;10;0;0;;10;0;20;;0;0;0;;0;40;0;0;0;0;85800;1000;0;0;;;;;86800;NA;NA
23/10/2014;24;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;100;40;0;;0;0;0;0;0;40;0;0;;10;0;10;;0;0;0;;0;200;0;0;0;0;2375;0;0;0;;;;;2375;NA;NA
23/10/2014;35;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;10;0;;0;0;0;0;0;20;0;0;;0;0;10;;0;0;0;;0;40;0;0;0;0;3375;250;0;0;;;;;3625;NA;NA
23/10/2014;0DB2;integrated;hose sampler;0;0;0;0;0;0;10;10;0;0;0;50;10;0;;0;0;0;0;0;70;10;0;;10;0;10;;0;0;10;;0;170;0;0;0;0;200;100;0;0;;;;;300;NA;NA
30/10/2014;24;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;10;0;;0;0;0;0;0;10;0;0;;0;10;0;;0;0;0;;0;30;10;10;20;0;9400;0;0;0;;;;;9400;NA;NA
30/10/2014;35;integrated;hose sampler;0;0;0;10;0;0;0;10;0;0;0;0;20;0;;0;0;0;0;0;50;0;0;;0;10;0;;0;0;0;;0;80;0;0;0;0;31700;0;0;0;;;;;31700;NA;NA
