date;sampling station;lipophylic toxins;lipophylic toxins (OA (µg/kg));lipophylic toxins (DTX2 (µg/kg));PSP toxins;ASP toxins;yessotoxins;ban start;ban stop;data source;comments
30/09/2019;0DB2;< MD;186;< MD;x;x;;;;Veterinarska fakulteta;
17/10/2019;0035;;;;;;;;y;Veterinarska fakulteta;
17/10/2019;0024;;;;;;;;y;Veterinarska fakulteta;
17/10/2019;0DB2;;;;;;;;y;Veterinarska fakulteta;
22/10/2019;0035;< MD;50;< MD;x;x;;;;Veterinarska fakulteta;
22/10/2019;0024;< MD;44;< MD;x;x;;;;Veterinarska fakulteta;
22/10/2019;0DB2;< MD;51;< MD;x;x;;;;Veterinarska fakulteta;
25/10/2019;0035;< MD;32;< MD;x;x;;;;Veterinarska fakulteta;
25/10/2019;0024;< MD;38;< MD;x;x;;;;Veterinarska fakulteta;
08/11/2019;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
08/11/2019;0024;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
08/11/2019;0DB2;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
26/11/2019;0035;< MD;< MD;< MD;< MD;< MD;;;;Veterinarska fakulteta;
26/11/2019;0024;< MD;52;< MD;< MD;< MD;;;;Veterinarska fakulteta;
26/11/2019;0DB2;< MD;56;< MD;< MD;< MD;;;;Veterinarska fakulteta;
20/12/2019;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
20/12/2019;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
20/12/2019;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
30/12/2019;0035;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
30/12/2019;0024;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
30/12/2019;0DB2;< MD;< MD;< MD;x;x;;;;Veterinarska fakulteta;
